Section Heading,Section Title,Paragraph,Figures,Tables
3.3.2,Results.Microstructure.NbTiV2Zr,"The NbTiV2Zr alloy has a rather complex microstructure ( Fig. 4 ). Three constituents with different BSE contrasts (white, grey and dark) are clearly identified in the low-magnification BSE images ( Fig. 4 a and b). A higher-magnification image ( Fig. 4 c) resolves the more complex structure of the grey regions, consisting of very fine precipitates of white and dark particles, as well as non-transformed grey regions. The total volume fractions of the white, non-transformed grey and dark phases are estimated to be ∼28±2, 20±5 and 52±4%, respectively. EDS analysis shows that the white regions are enriched with Zr and depleted of V, the grey regions are depleted of Zr, and the dark regions are enriched with V and depleted of Zr ( Table 3 ). Among these three constituents, the composition of the grey regions is the closest to the alloy composition. A combined EBSD/EDS analysis clearly identifies that these three phases have bcc crystal structures ( Fig. 5 ), in agreement with the X-ray diffraction data ( Fig. 1 b). The particles, which are enriched with Zr and depleted of V, have a grey color on the secondary electrons (SE) image ( Fig. 5 a), are dark on the V map ( Fig. 5 c), and are bright on the Zr map ( Fig. 5 d) and on the BSE images ( Fig. 4 ). The particles slightly depleted of Zr are identified as light grey on the SE and V map images ( Fig. 5 a and c), dark on the Zr map ( Fig. 5 d) and grey on the BSE image ( Fig. 4 b). The phase depleted of Zr and enriched with V is located between the other two phases and is identified as being dark on the BSE image ( Fig. 4 b), bright on the SE and V map images ( Fig. 5 a and c), and very dark on the Zr map image ( Fig. 5 d). The comparison of the intensities of the X-ray peaks ( Fig. 1 b) and the volume fractions of the three phases suggests that the bcc2 phase (a2=317.4pm) is the major phase, with a volume fraction of ∼52±4%, and this is enriched with V and depleted of Zr. The bcc1 phase (a1=345.8pm) is the second major phase, which a volume fraction of ∼28±2%, and is enriched with Zr and depleted of V. The bcc3 phase (a3=323.5pm) has the volume fraction of 20±5%, is slightly depleted of Zr and has a composition (as well as a lattice parameter) that is very close to the volume-fraction average of the compositions (lattice parameters) of the bcc1 and bcc2 phases. This phase/composition analysis is also supported by the direct relationships between the lattice constants of the identified bcc phases and the concentration-averaged atomic radii of the alloying elements. Namely, large Zr atoms increase the lattice parameter of the bcc1 phase, while small V atoms reduce the lattice parameter of the bcc2 phase, relative to the bcc3 phase.","['f0020', 'f0020', 'f0020', 'f0025', 'f0005', 'f0025', 'f0025', 'f0025', 'f0020', 'f0025', 'f0025', 'f0020', 'f0020', 'f0025', 'f0025', 'f0005']",['t0015']
3.3.3,Results.Microstructure.CrNbTiZr,"A typical microstructure of homogenized CrNbTiZr is shown in Fig. 6 . Two constituents, having bright and dark contrasts in the SEM backscatter conditions, are clearly identified. The average compositions of these regions, identified by EDS, are given in Table 4 . The bright regions are enriched with Nb and Ti and have a low concentration of Cr. At the same time, dark regions are rich with Cr, the concentration being twice the average concentration in the alloy. A combined EBSD/EDS analysis shows ( Fig. 7 ) that the Nb- and Ti-enriched regions have a bcc crystal structure. The volume fraction of these regions is estimated to be 65%. The Cr-rich regions have an fcc crystal structure and their volume fraction is 35%.","['f0030', 'f0035']",['t0020']
3.3.4,Results.Microstructure.CrNbTiVZr,"BSE images of the microstructure of this alloy are given in Fig. 8 . Regions with three distinct colors – bright, grey and dark grey – can be identified. However, EDS and EBSD analyses show that the grey and darker regions have the same fcc crystal structure and their chemical compositions are identical ( Fig. 9 , Table 5 ). The different backscatter contrast in this case is probably due to different grain orientations. The volume fractions of the fcc and bcc phases are estimated to be 61 and 39%, respectively. The fcc phase is enriched with Cr and depleted of Ti, while the bcc phase is rich with both Nb and Ti ( Table 5 ).","['f0040', 'f0045']","['t0025', 't0025']"
3.4.1,Results.Thermodynamic modeling.Non-equilibrium solidification,"Non-equilibrium (NE) solidification kinetics of the studied alloys are shown in Fig. 10 . The temperatures of start,TLNE, and completion,TSNE, of solidification and the estimated solid-phase volume fractions are shown in Table 6 . The volume-averaged elemental concentrations in the solidified phases are given in Table 7 . The solidification starts by the formation of a disordered bcc (A2-1) phase in all four alloys. An additional ordered Laves (C15) phase forms in the CrNbTiZr and CrNbTiVZr alloys, causing a noticeable change in the slopes of the respective solidification curves (see Fig. 10 ). A very small volume fraction (0.1–0.5%) of the secondary disordered bcc (A2-2) phase is formed at the end of solidification in the NbTiVZr, NbTiV2Zr and CrNbTiVZr alloys.","['f0050', 'f0050']","['t0030', 't0035']"
3.4.1,Results.Thermodynamic modeling.Non-equilibrium solidification,"The NE solidification of NbTiVZr and NbTiV2Zr starts atTLNE=1760and 1717°C, respectively, and is completed atTSNE=1207°C, which is the same for both alloys. After solidification, these Cr-free alloys do not contain intermetallic phases; only disordered bcc phases are present (seeTables 6 and 7). The NbTiVZr alloy is essentially a single-phase A2-1 structure, with elemental concentrations in this phase corresponding to the nominal alloy composition. NbTiV2Zr additionally contains a small amount (∼0.5%) of the second A2-2 phase, which is enriched with V.",[],"['t0030', 't0035']"
3.4.1,Results.Thermodynamic modeling.Non-equilibrium solidification,"The CrNbTiZr alloy starts to solidify at the lowest temperature(TLNE=1572°C)and solidification is completed at the highest temperature(TSNE=1391°C)of all the alloys, providing the narrowest solidification range ofΔT=TLNE-TSNE=181°C. After solidification, this alloy, in accord with the simulated results, consists of ∼91% of the A2-1 phase and ∼9% of the C15 phase. The A2-1 phase is slightly enriched with Nb and Ti and slightly depleted with Cr, while the C15 phase is enriched with Cr and Zr ( Table 7 ). The CrNbTiVZr alloy starts to solidify atTLNE=1607°Cand has a rather wide solidification range (ΔT=504°C), similar to the quaternary alloys without Cr. After solidification, this alloy consists of essentially two phases, A2-1 and C15, with volume fractions of 95% and 4.5%, respectively. A small amount (0.5%) of a second A2-2 phase, mainly consisting of Zr, V and Cr, is also predicted in the CrNbTiVZr alloy.",[],['t0035']
3.4.2,Results.Thermodynamic modeling.Equilibrium phase diagrams,"The calculated equilibrium phase diagrams of the studied alloys are given in Fig. 11 . The reaction equations and phase transition temperatures are given in Table 8 . Equilibrium solidification occurs in a much narrower range than NE solidification and results in formation of a disordered bcc (A2-1) phase in these alloys. With decreasing temperature, the A2-1 phase partially transforms into a C15 phase in CrNbTiZr and CrNbTiVZr, with solvus temperatures,TsC15, of 1363 and 1234°C, respectively, and into a secondary disordered bcc (A2-2) phase in the NbTiVZr, NbTiV2Zr and CrNbTiVZr alloys, atTsA2-2=726,843and671°C, respectively. A disordered hexagonal phase (A3) is predicted to be present belowTsA3=471,456,535and440°Cin the NbTiVZr, NbTiV2Zr, CrNbTiZr and CrNbTiVZr, alloys, respectively. Finally, complete transformation of the A2-1 phase into A2-2 and A3 phases occurs in the NbTiVZr, NbTiV2Zr and CrNbTiVZr alloys at 446, 426 and 433°C, respectively.",['f0055'],['t0040']
3.4.2,Results.Thermodynamic modeling.Equilibrium phase diagrams,"The volume fractions and concentrations of the equilibrium phases at 600 and 400°C are given inTables 9 and 10, respectively. At 600°C, the A2-1 phase is the major phase in the NbTiVZr and CrNbTiZr alloys, and A2-2 is the major phase in the other two alloys. In the V-containing alloys, A2-1 is enriched with Ti and Zr, while the A2-2 phase is enriched with Nb and V. In CrNbTiZr, which does not contain A2-2, the A2-1 phase is enriched with Nb and Ti. The intermetallic C15 phase is based on Cr and Zr, with a stoichiometry very near Cr2Zr.",[],"['t0045', 't0050']"
3.4.2,Results.Thermodynamic modeling.Equilibrium phase diagrams,"The phase compositions change drastically when the temperature decreases to 400°C. Here, the A2-1 phase is present only in CrNbTiZr, which mainly consists of Nb (93.9at.%). The A2-2 phase, enriched with Nb and V, becomes the major phase in the Cr-free alloys. The hexagonal A3 phase, enriched with Ti and Zr, is present in all four alloys, and the Cr-containing alloys also contain the C15 phase (Cr2Zr).",[],[]
4,Discussion,"It is often stated that the high entropy of mixing in multi-principle element alloys stabilizes solid solutions with a simple crystal structure relative to competing ordered intermetallic phases[2–4]. The present thermodynamic analysis shows that, after rapid (non-equilibrium) solidification, the NbTiVZr and NbTiV2Zr alloys consist of disordered bcc solid solutions, while the Cr-containing alloys, CrNbTiZr and CrNbTiVZr, additionally contain a small amount of an intermetallic Laves phase. In the equilibrium solid-state condition, the NbTiVZr and NbTiV2Zr alloys are single-phase disordered bcc solid solutions at temperatures above 726 and 843°C, respectively, while the Laves phase formation narrows the equilibrium single-phase bcc range in the Cr-containing alloys by shifting it to higher temperatures, i.e. above 1363 and 1234°C for CrNbTiZr and CrNbTiVZr, respectively (see Fig. 11 ). This, along with the present microstructural observations, seems to support the basic premise of high entropy alloys to stabilize disordered solid solution phases by lowering their Gibbs free energy through an increased entropy term at high temperatures and by slowing down equilibrium phase transformations due to sluggish diffusion at lower temperatures[2]. However, of the 10 binary phase diagrams that can be formed from the five elements in the present alloys, six show complete solid solubility at high temperatures. Two of these (Cr–V, Nb–V) have only one crystal phase with a bcc structure, and disordered bcc and hexagonal close-packed (hcp) phases form in the others (Nb–Ti, Nb–Zr, Ti–V, Ti–Zr). These two phases are both present at room temperature in all but the Ti–Zr system, where the high-temperature bcc solid solution transforms completely to the hcp solid solution across the full composition range of the binary system. The elements in the present systems thus show a predisposition toward extensive solid solutions of disordered phases, even in binary systems. The present work therefore neither supports nor contradicts the basic idea behind high entropy alloys of stabilizing disordered solid solutions. The purpose of this work is to explore the characteristics of potential new high-temperature structural metals, and is not to explore the degree to which intermetallic phases may be avoided in multi-principle element alloys.",['f0055'],[]
4,Discussion,"In the remaining four binary systems (Cr–Nb, Cr–Ti, Cr–Zr and V–Zr), a single ordered intermetallic phase forms with a stoichiometry of Cr2X or V2X. In each instance, the phase formed is a Laves phase with the cubic C15 structure at high temperature. In all but the V2Zr phase, the C15 structure transforms at lower temperatures to the C14 or C36 ordered hexagonal structure. The most stable of these Laves phases is Cr2Nb, which forms at 1770°C. In addition to factors that include the bond enthalpies between atoms, the small atomic radius of Cr (rCr=128pm) relative to the atomic radii of other alloying elements (rNb=142.9pm,rTi=141.8pm,rV=134.0pm,rZr=155.1pm) may favor formation of the ordered Laves phase by reducing the elastic energy of the competing solid solution phases. Indeed, in the present alloys, Cr preferentially couples with Zr, which has the largest atomic radius among the elements of the studied alloys.",[],[]
4,Discussion,"In the CrNbTiZr and CrNbTiVZr alloys, the modeled equilibrium diagrams show that the Laves phase is stable at room temperature, but that it is completely dissolved above about 1300°C ( Fig. 11 ). This gives the possibility of designing heat-treatable alloys with microstructures that may be controlled through dissolution and subsequent aging at lower temperatures. It remains to be seen if the nucleation and growth of the C15 phase favors formation of fine precipitates that are in thermodynamic equilibrium with the “matrix” bcc phase. The present systems do not offer the possibility of coherent precipitates, as the Laves phase is an fcc derivative and the primary disordered phases are bcc. Nevertheless, the present work suggests a reasoned approach for selecting constituent elements of a multi-principle element alloy, whereby some of the constituent binary phase diagrams show disordered solid solutions of a cubic phase and other constituent binary phase diagrams show ordered intermetallic phases derived from the same crystal structure symmetry.",['f0055'],[]
4,Discussion,"The disordered bcc solid solution phase (A2-1) that is formed after solidification of the studied alloys is generally only stable at high temperatures in the equilibrium condition (see Fig. 11 ). At lower temperatures, it transforms into A2-2 and A3 phases in the NbTiVZr and NbTiV2Zr alloys, C15, A2-2 and A3 phases in the CrNbTiVZr alloy, and C15 and A3 phases in the CrNbTiZr alloy. While in the first three alloys the equilibrium A2-1 phase should not be present at temperatures below ∼430°C, it is predicted to be stable down to room temperature in the CrNbTiZr alloy. However, the experimental results do not show the presence of the A3 phase in the homogenized alloys. Moreover, the experimentally measured compositions of the bcc (A2) phases are typical to the compositions of these phases predicted at higher temperatures, e.g. 600–750°C (compare the data inTables 2–5 and 9). This analysis may indicate that cooling at the rate of 10°Cmin−1from a temperature of 1200°C is too rapid to achieve the equilibrium conditions in the studied alloys, and the phases present at higher temperatures are retained, probably due to slow diffusion kinetics of the alloying elements. Indeed, sluggish diffusion of the alloying elements is one of the main features of high entropy alloys[2,3].",['f0055'],"['t0010', 't0015', 't0020', 't0025', 't0045']"
4,Discussion,"The experimental results show that none of the four refractory high entropy alloys has a single-phase crystal structure after high-temperature (1200°C for 24h) homogenization and slow cooling (10°Cmin−1). Although X-ray diffraction identifies only a single disordered bcc phase in NbTiVZr, SEM analysis shows the presence of fine, submicron-sized precipitates enriched with V and Zr-enriched regions surrounding these precipitates. Comparing these experimental results with the equilibrium phase diagram ( Fig. 11 a) and predicted compositions of equilibrium phases in the NbTiVZr alloy (Tables 9 and 10) suggests that the alloy matrix coincides with the non-transformed high-temperature A2-1 phase quenched from temperatures ⩾726°C, while dark secondary particles and bright regions surrounding these particles are likely coincide with the low-temperature A2-2 and A2-1 phases, respectively, formed in the two-phase range, below 700°C.",['f0055'],"['t0045', 't0050']"
4,Discussion,"An increased amount of vanadium in NbTiV2Zr results in the formation of three disordered bcc phases with different compositions and lattice parameters. The bcc1 (a=345.8pm) is enriched with Zr and depleted of V, bcc2 (a=317.4pm) is enriched with V and depleted of Zr, while the composition of the bcc3 (a=323.5pm) is close to the average composition of the alloy. On the other hand, the thermodynamic model predicts only two equilibrium phases with bcc crystal structures, A2-1 and A2-2, which can be present together in equilibrium at temperatures from ∼450°C to 843°C (see Fig. 11 b). The A2-1 is depleted of V and enriched with Zr and the A2-2 is enriched with V and depleted of Zr in this temperature range. Above 843°C, only the A2-1 phase is present and the composition of this phase is the same as the composition of the alloy. Comparison of these thermodynamic analysis results with the experimental results for the NbTiV2Zr alloy suggests that the bcc3 phase is a high-temperature A2-1 phase quenched from above 843°C, while the bcc1 and bcc2 phases likely coincide with the lower temperature A2-1 and A2-2 phases, respectively, quenched from the two-phase range.",['f0055'],[]
4,Discussion,"X-ray and microstructure analysis of the Cr-containing alloys, CrNbTiZr and CrNbTiVZr, show the presence of two phases, disordered bcc and ordered Laves, with distinct concentrations of alloying elements in both alloys. The CrNbTiZr contains 65% of bcc and 35% of Laves phases. In equilibrium, this phase proportion is present at temperatures of 650–800°C ( Fig. 11 c), suggesting that the studied microstructure represents this temperature range. The CrNbTiVZr contains 39% of bcc and 61% of Laves phases. In accord with the thermodynamic modeling, this phase proportion cannot be achieved in equilibrium, as the maximum fraction of the Laves phase is predicted to be ∼30% in this alloy. The compositions of the Laves phases observed in the CrNbTiZr and CrNbTiVZr are also different from those predicted by the model. Indeed, in accord with the thermodynamic analysis results, the Laves (C15) is essentially a binary phase, Cr2Zr, consisting of 66.6at.% Cr and 33.4at.% Zr. The experimental results, however, show that this phase also contains other alloying elements. For example, in the CrNbTiZr, the Laves phase consists (approximately, in at.%) of 51Cr, 16Nb, 12Ti and 21Zr, which may indicate that some Cr is replaced with Nb and some Zr is substituted by Ti in this phase, which is now described as (Cr,Nb)2(Ti,Zr). In the CrNbTiVZr, the Laves phase consists of ∼29Cr, 16Nb, 10Ti, 22V and 23Zr. This composition fulfills the formula (Cr,Nb,V)2(Ti,Zr). The capability for other alloying elements to substitute for Cr and Zr in the Cr2Zr Laves phase allows an increasing volume fraction of this phase to be achieved. This analysis also highlights the limitations of the PanTi thermodynamic database used in this work. This database was developed by CompuTherm, LLC via extrapolation of the interaction parameters from the lower order constituent binary and ternary systems to higher order interactions[15]. Higher order (quaternary or quinary) interaction parameters should probably be used to match this thermodynamic database with the experimental data of the multi-component systems.",['f0055'],[]
5,Summary and conclusions,"1.High-hardness and low-density refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system have been produced. The NbTiVZr, NbTiV2Zr, CrNbTiZr and CrNbTiVZr alloys have densities of 6.52, 6.34, 6.67 and 6.57gcm−3, and Vickers microhardness values of 3.29, 2.99, 4.10 and 4.72GPa, respectively. Disordered bcc solid solution phases are the major phases in these alloys, and Cr-containing alloys additionally contain an ordered Laves phase. Detailed information on the alloy phase compositions and crystal structures has been reported.2.Non-equilibrium and equilibrium phase diagrams have been modeled for the studied alloys via extrapolation of the interaction parameters from the lower order constituent binary and ternary systems to higher order interactions. The models show that, after non-equilibrium solidification, the NbTiVZr and NbTiV2Zr alloys are essentially single-phase disordered bcc structures containing less than 1% of the secondary bcc phase. The disordered bcc phase also dominates (>91%) in the Cr-containing alloys, which additionally contain a Laves phase based on Cr and Zr.3.Thermodynamic modeling of equilibrium phases shows that all the alloys have a single-phase bcc disordered structure (A2-1) just below the melting points. The temperature range of stability of this phase is greatest in the NbTiVZr alloy (down to 726°C), followed by the NbTiV2Zr alloy (down to 843°C). At lower temperatures, the A2-1 phase is predicted to partially transform in the secondary bcc (A2-2) and hexagonal phases in these alloys. The Cr-containing alloys also show the presence of a Laves phase below 1363 and 1234°C for the CrNbTiZr and CrNbTiVZr alloys, respectively.4.Comparing the thermodynamic modeling with experimental results shows that the volume fractions and compositions of the bcc phases identified in the studied alloys at room temperature approximately correspond to the equilibrium fractions and compositions of these phases at temperatures of ∼600–750°C. The present work thus suggests that a cooling rate of 10°Cmin−1to chill the alloys after homogenization treatment at 1200°C is too rapid to achieve equilibrium conditions below 600–750°C. Thermodynamic databases based on the binary and ternary systems are able to predict correct trends, but are unable to accurately predict volume fractions and compositions of the Laves phases in the CrNbTiZr and CrNbTiVZr alloys.5.Although the stabilization of disordered solid solutions is the defining feature of high entropy alloys, the present work identifies two systems where an ordered intermetallic phase is stable at room temperature and can be fully dissolved at high temperatures. This suggests a reasoned approach for developing high entropy alloys with both solid solution and ordered phases as candidate high-temperature structural materials.",[],[]
5,Summary and conclusions,"High-hardness and low-density refractory multi-principal element alloys of the Cr–Nb–Ti–V–Zr system have been produced. The NbTiVZr, NbTiV2Zr, CrNbTiZr and CrNbTiVZr alloys have densities of 6.52, 6.34, 6.67 and 6.57gcm−3, and Vickers microhardness values of 3.29, 2.99, 4.10 and 4.72GPa, respectively. Disordered bcc solid solution phases are the major phases in these alloys, and Cr-containing alloys additionally contain an ordered Laves phase. Detailed information on the alloy phase compositions and crystal structures has been reported.",[],[]
5,Summary and conclusions,"Non-equilibrium and equilibrium phase diagrams have been modeled for the studied alloys via extrapolation of the interaction parameters from the lower order constituent binary and ternary systems to higher order interactions. The models show that, after non-equilibrium solidification, the NbTiVZr and NbTiV2Zr alloys are essentially single-phase disordered bcc structures containing less than 1% of the secondary bcc phase. The disordered bcc phase also dominates (>91%) in the Cr-containing alloys, which additionally contain a Laves phase based on Cr and Zr.",[],[]
5,Summary and conclusions,"Thermodynamic modeling of equilibrium phases shows that all the alloys have a single-phase bcc disordered structure (A2-1) just below the melting points. The temperature range of stability of this phase is greatest in the NbTiVZr alloy (down to 726°C), followed by the NbTiV2Zr alloy (down to 843°C). At lower temperatures, the A2-1 phase is predicted to partially transform in the secondary bcc (A2-2) and hexagonal phases in these alloys. The Cr-containing alloys also show the presence of a Laves phase below 1363 and 1234°C for the CrNbTiZr and CrNbTiVZr alloys, respectively.",[],[]
5,Summary and conclusions,"Comparing the thermodynamic modeling with experimental results shows that the volume fractions and compositions of the bcc phases identified in the studied alloys at room temperature approximately correspond to the equilibrium fractions and compositions of these phases at temperatures of ∼600–750°C. The present work thus suggests that a cooling rate of 10°Cmin−1to chill the alloys after homogenization treatment at 1200°C is too rapid to achieve equilibrium conditions below 600–750°C. Thermodynamic databases based on the binary and ternary systems are able to predict correct trends, but are unable to accurately predict volume fractions and compositions of the Laves phases in the CrNbTiZr and CrNbTiVZr alloys.",[],[]
