Section Heading,Section Title,Paragraph,Figures,Tables
3,Results and discussions,"The widely dissociated dislocation cores with two partials lead to extensive dislocation reactions and the formation of Lomer and Lomer-Cottrell locks in the deformed HEA (Fig. 4d), which are expected to be responsible for the high work hardening rate of HEAs. To view the interaction between dislocations, the atomic structures of the dislocation locks are imaged by real-space HAADF-STEM.Fig. 8a represents the atomic image of a Lomer lock junction. The Lomer dislocation with the Burgers vector ofb3=(a/2)[101]is formed by the reaction of two full dislocations,b1=(a/2)[011]on the(11¯1)plane andb2=(a/2)[11¯0]on the(111)plane:(4)a2[011]+a2[11¯0]→a2[101]","['fig4', 'fig8']",[]
3,Results and discussions,"The reaction product is a sessile dislocation junction since its Burgers vector is no longer on the active slip planes of(111)or(11¯1)of the primary dislocations. The strain mapping (Fig. 8b) shows that there is a large nonplanar strain field around the core of the sessile dislocation, resulting from the superposition of the dislocations involved in the reaction. The nonplanar strain field also increases the difficulty of the dislocation motion.",['fig8'],[]
3,Results and discussions,"The atomic structure of Lomer-Cottrell junctions in the current HEA was also imaged by high resolution STEM observations.Fig. 8c shows a HAADF-STEM image of a stair-rod dislocation with the Burgers vector of(a/6)[110], in which the sessile dislocation is produced by the reaction of two partial dislocations of widely dissociated dislocations on two different slip planes. The real-space atomic image shows that two dissociated dislocations have the Burgers vectors of(a/2)[101¯]and(a/2)[011]on(111)and(1¯11)planes, respectively. From the image, the dissociation reactions can be determined as:(5)a2[101¯]→a6[21¯1¯]+a6[112¯](6)a2[011]→a6[1¯21]+a6[112]",['fig8'],[]
3,Results and discussions,The leading and trailing partials react to form a stair-rod dislocation:(7)a6[21¯1¯]+a6[1¯21]→a6[110],[],[]
3,Results and discussions,"As shown in the high-resolution images, the resultant stair-rod dislocation is not on the active slip planes of(111)or(1¯11)and hence is immobile.",[],[]
3,Results and discussions,"The dissociated dislocations and a large number of immobile Lomer and Lomer-Cottrell locks (the density is about ∼1 × 1012/m2estimated from DF-TEM images) revealed by the atomic-scale characterization, certainly lead to the large work hardening rate of the single-phase FCC HEA. These immobile dislocation locks act as the Frank-Read sources for dislocation multiplication to form parallel long dislocations in the same slip systems (Fig. 5a), which gives rise to a linear increase of flow stress with plastic strain (Fig. 3). According to the Kocks–Mecking formulation[30], the evolution of the average dislocation density (ρ) with stain (ε) can be described as:(8)dρ/dε=(mρb−k·ρ)wherebis the magnitude of the Burgers vector,mis the storage coefficient, andkis the annihilation coefficient associated with dynamic recovery of dislocations. The widely dissociated dislocation cores and the easy formation of dislocation locks can effectively impede the dynamic recovery caused by the cross slip. Together with the large grain size and low initial dislocation density of the HEA, the annihilation term is not significant and the equation can be rewritten as:(9)dρ/dε=mρb","['fig5', 'fig3']",[]
3,Results and discussions,"The flow stress is determined by the average dislocation density based on the Taylor equation:(10)σ=σ0+η·G·bρwhereσ0is the intrinsic strength of the material with a low dislocation density;ηis a correction factor specific to the materials, andGis the shear modulus. Differentiating the Taylor equation at both sides with respect to the strain, we have(11)dσ/dε=0.5η·G·b·(1ρ)·dρdε,",[],[]
3,Results and discussions,"Insert Eq.(8)into Eq.(10), we obtain the constant strain hardening rate as:(12)dσ/dε=0.5η·G·m","['fd8', 'fd10']",[]
3,Results and discussions,"Thus, the linear strain hardening arises from the pure dislocation multiplication when the dislocation annihilation by dynamic recovery is absent. In principle, equation(4)should be applicable to any fully annealed FCC alloy with a large grain size and low dislocation density. However, the linear work hardening is rarely seen in conventional FCC metals and alloys, such as Al and Cu. It is worth noting that the high work hardening factor promotes uniform deformation, which may be associated with in the generic observations of high fracture toughness and ductility of single-phase FCC HEAs. It worth noting that the linear work hardening derived in this study can only be held at a relatively small strains at which the dislocation annihilation by dynamic recovery is ignorable. But, at large stains, the significant dislocation annihilation by dynamic recovery will take place and the linear relation will be broken down. Instead of dislocation multiplication, other work hardening mechanisms, such as twinning, may becomes dominant at high stress levels.",['fd4'],[]
3,Results and discussions,"Although Lomer and Lomer-Cottrell locks from the reactions of dissociated dislocations are not unique to HEAs and, in fact, often appear in FCC metals with a low stacking fault energy, direct visualization of the complex crystal defects on the atomic scale in real space remains challenging. A high density of the dislocation locks in the HEA, compared to convention FCC metals, provide a great opportunity to experimentally characterize the atomic structures of Lomer and Lomer-Cottrell locks using real-space imaging technique, HAADF-STEM. The large scatter of dislocation core widths observed in this study could be attributable to the variation of the environments of individual dislocations, such as dislocation-dislocation interactions, influence of surface tension of TEM foils, and possible heterogeneity from short-range chemical ordering. However, as a general rule, these environmental effects are expected to lead to the variation of dislocation core widths and, thus, the stacking fault energy range is derived from the widest and narrowest dislocation cores observed in this study and the mean value should be close to the intrinsic SFE of the HEA.",[],[]
4,Conclusion,"We systematically investigated the dislocation structure in a plastically deformed FCC HEA by employing the state-of-the-art Cs-corrected TEM. By measuring the widths of the dissociated dislocations cores, the stacking fault energy of the HEA is experimentally determined to be about 6–21 mJ/m2. The low stacking fault energy and thus widely dissociated dislocation cores lead to extensive dislocation reactions and the formation of immobile dislocation locks which, subsequently, act as both dislocation barriers and sources and are directly responsible for the significant work hardening with a large hardening rate. On the basis of the atomic-scale observations and classical dislocation theories, we derived a simple equation to describe the linear work hardening of the HEA at the early stage of deformation.",[],[]
