Section Heading,Section Title,Paragraph,Figures,Tables
3.3,Results.Mechanical properties,"Fig. 5shows the hardness of the Ixand Rxalloys. When the Al content increased from 0.2 to 0.9, the hardness of the Ixalloy increased form 217 HV to 620 HV, and the hardness of the Rxalloys improved from 287 HV to 659 HV. Apparently, the alloys with BCC structure displayed higher hardness than the alloys having single FCC or dual-phase structure. In addition, the hardness of the Rxalloys was evidently higher than that of the Ixalloys, which is attributed to the effect of cooling rate on the microstructure and/or phase structure. The increase rates were 32%, 5%, 13%, 62%, 10%, and 7% in turn with an increase in the Al content from 0.2 to 0.9. The minimum increase rate appeared whenx= 0.4, and the maximum one appeared whenx= 0.6.",['fig5'],[]
3.3,Results.Mechanical properties,"Fig. 6shows the typical engineering stress-strain curves of the Ixand Rxalloys under quasi-static compression at room temperature, and the yield stress, compression strength, and fracture strain of the Ixand Rxalloys are shown inFig. 7correspondingly. When the Al content increased from 0.2 to 0.9, both the yield stress of the Ixand Rxalloys increased, while the compression strength and fracture strain of the two kinds of alloys showed a trend of first decrease and then increase. By comparison, the Ixand the Rxalloys could be divided into two groups: the alloys in Group I (including the I0.2-0.6and R0.2-0.5alloys) exhibited increasing yield stress but decreasing plasticity with the Al content increase, whereas for the alloys in Group II (including the I0.8-0.9and R0.6-0.9alloys), the yield stress, compression strength and plasticity increased with an increase in the Al content. Compared with the Ixalloys, the Rxalloys exhibited higher yield stress, and the lowest (4%) and highest (82%) increase rates appeared whenx= 0.4 and 0.6, respectively. The rule that the yield stress as a function ofxvalue was nearly similar to the relationship between the hardness andxvalue (Fig. 5).","['fig6', 'fig7', 'fig5']",[]
3.3,Results.Mechanical properties,"Fig. 8shows the fracture mode of the Ixand Rxalloys (x> 0.4) under quasi-static compression at room temperature. Whenx= 0.5, 0.8, and 0.9, the Rxalloys nearly show the same fracture mode as the Ixalloys. Both the I0.5and R0.5alloys failed by shearing fracture, as shown inFig. 8(a1, b1). The angles between the fracture surface and cross section (marked by the red lines) were found to be ∼45° in these two alloys. Typical river-like patterns were observed on the shearing surface, as shown in the corresponding high magnification images. Whenx= 0.8 and 0.9, the alloys exhibited a mixed mode of shearing fracture and axial splitting, as shown inFig. 8(a3-a4, b3-b4). Both the shearing and splitting fracture characteristics could be observed. The shearing surface appeared between the cracks along the transverse direction, while most cracks propagated along the axial direction. The appreciable amounts of cleavage steps were observed on the splitting surface. However, as shown inFig. 8(a2, b2), the I0.6and the R0.6alloy displayed totally different fracture mode. The I0.6alloy showed a shearing fracture mode, while the R0.6alloy exhibited a mixed fracture mode.","['fig8', 'fig8', 'fig8', 'fig8']",[]
4.1,Discussion.Effect of cooling rate on phase structure,"As seen inFig. 1, with the Al content increased from 0.2 to 0.9, both the phase structure of the Ixand Rxalloys changed from FCC to FCC + BCC dual-phase, and finally to a BCC phase. The similar trend was also reported by Wang et al.[24]. The atomic radius of Al element (1.43 Å) is obviously larger than other elements, such as Fe, Co, Cr, and Ni (<1.28 Å). Therefore, when the Al element was added, the diffraction peak of the FCC and/or BCC phase gradually shifted to lower 2θ, which indicates that the original elemental crystal expanded and the lattice parameters increased[24]. Then the lattice strain, calculated by the changing lattice parameters, was used to evaluate the extent of lattice distortion. According to Egami's atomic level stress theory, when the volume strain of lattice exceeded the critical value, the original elemental crystal became unstable and then the phase transformation occurred[25]. Therefore, when the lattice strain exceeded the critical value with the increasing Al content, both the phase structure of the Ixand Rxalloys transformed from FCC to BCC phase. In addition, as a potent FCC stabilizer[7,8,19], the decreasing of Cu element is also favorable to the formation of BCC phase.",['fig1'],[]
4.1,Discussion.Effect of cooling rate on phase structure,"In addition,Fig. 1shows that the R0.4and R0.6alloys preferred to form FCC and BCC phase respectively, rather than the dual-phase structure as the I0.4and I0.6alloys, which is owing to the cooling rate-related sluggish diffusion effect in HEAs. Generally, in diffusion-type phase transformation, the different atomic species are required to move cooperatively, so that the diffusion element could pass through the lattice easily to reduce the Gibbs energy of alloy system. However, compared with the conventional alloys, the severely distorted lattice in HEAs may make the atom more difficult to diffuse[1]. Yeh et al.[11]reported that the temperature normalized activation energyQ/Tm(whereQis the activation energy,Tmis the solidus temperature for pure metals or alloys) of CrMn0.5FeCoNi HEA at temperatures between 1173 and 1373 K was higher than pure metals or Fe-Cr-Ni alloys, which confirmed the significant sluggish diffusion effect in HEAs. In addition, the high cooling rate could effectively hinder the diffusion of constituent elements such as Al, Ti, and Ni, which further enhances the sluggish diffusion effect in HEAs[21]. For the R0.4and R0.6alloys, the movement of constituent elements such as Al and Cu was restrained because of the high cooling rate, inducing that the formation of BCC in the R0.4alloy and FCC phase in the R0.6alloy was inhibited, respectively. Therefore, thexrange of the Rxalloys with dual-phase structure is smaller than that of the Ixalloys.",['fig1'],[]
4.2,Discussion.Effect of cooling rate on microstructure,"As shown inFig. 2, the I0.6alloy exhibited a Widmanstätten side plate microstructure, which was totally different with other alloys. The microstructure of the I0.6alloy was found to be close to the AlCoCrFeNi2.1HEA that exhibited the same dual-phase structure as the I0.6alloy[26]. The AlCoCrFeNi2.1HEA had a eutectic composition. Thus, it is speculated that, the composition of the I0.6alloy may be also close to the eutectic point. This may be the reason why the I0.6alloy exhibited a plate microstructure. By comparison, the R0.6alloy exhibited a fully different microstructure from the I0.6alloy, which is attributed to the higher cooling rate. For the alloys with a near eutectic composition, especially for the HEAs with sluggish diffusion effect, the high cooling rate would change the solidification from equilibrium to a non-equilibrium state, inhibiting the formation of typical plate eutectic microstructure. For the R0.6alloy, the diffusion of the Al content was inhibited by the high cooling rate, inhibiting the formation of the FCC phase. Therefore, the R0.6alloy exhibited a single phase structure (Fig. 1. (b)) with an equiaxed grain microstructure (Fig. 2. (a4)), rather than a dual-phase structure with a Widmanstätten side plate microstructure as the I0.6alloy.","['fig2', 'fig1', 'fig2']",[]
4.2,Discussion.Effect of cooling rate on microstructure,"Fig. 3shows the maze-shaped SD plate microstructure with nano-scale size in the I0.2/R0.2, I0.5/R0.5, and I0.9/R0.9alloys. SD microstructure has been found in many HEAs[8,13,27–29]. Generally, SD is regarded to be a destabilization and decomposition process of the supersaturated solid solution. Once an infinitesimal composition fluctuation occurred in the supersaturated solid solution, the fluctuation would continue until the solid solution formed a dual-phase with same structure but different components. The formation of SD microstructure needs to satisfy two conditions. Firstly, the alloy system processes a miscibility gap; secondly, the alloy system forms a supersaturated solid solution with. The SD microstructure is common in conventional Fe-Ni, Cu-Ni, Cu-Ni-Fe, Cu-Ni-Cr, or Al-Cr-Fe-Ni alloy with the miscibility gap. The present Al-Co-Cr-Cu-Fe-Ni-Si HEAs contain the elements mentioned above, indicating that the present alloys also process the miscibility gap. Additionally, because of the sluggish diffusion effect, the present alloys with multiple principal elements are liable to form supersaturated solid solution. Therefore, all of these alloys exhibited the maze-shaped SD plate microstructure.",['fig3'],[]
4.2,Discussion.Effect of cooling rate on microstructure,"Compared with the Ixalloys, the Rxalloys exhibited a finer microstructure, as shown inFigs. 2–4. This phenomenon is similar to the conventional alloys. For instance, the dendrite size and arm spacing of the Al2024 alloy decreased with the cooling rate increase[30]. Generally, the high cooling rate could stimulate more potential nucleation sites for the primary phase by increasing the undercooling degree, which effectively restricted the growing space of grains[31]. In addition, the high cooling rate could impact the diffusion kinetics, which hinders the migration of grain/phase boundary by inhibiting the movement of the constituent elements[21]. Therefore, the grain size and SD plates of Rxalloys were smaller than the Ixalloys.","['fig2', 'fig3', 'fig4']",[]
4.3,Discussion.Effect of cooling rate on mechanical properties,"Combined the results shown inFigs. 5–7, both of the hardness and yield stress of Ixand Rxalloys increased with an increase in the Al content, which is mainly attributed to the phase structure of alloys changed from “soft” FCC phase to “hard” BCC phase[32]. Therefore, the alloys in Group II exhibited higher hardness and yield stress by comparison with that in Group I. In addition, the alloys in Group I exhibited decreasing plasticity with the Al content increase, because the phase structure of alloys transformed from FCC phase to dual-phase. On the contrary, the alloys in Group II displayed increasing compression strength and plasticity with an increase in the Al content, which is owning to the gradually decreasing grain size, as shown inFig. 2. According to the Hall-Petch relation, the smaller grain size means more grain boundaries or phase boundaries, and these boundaries are conducive to hindering the movement of dislocation. Consequently, both the plasticity and compression strength of alloys in Group II obviously increased with an increase in the Al content.","['fig2', 'fig5', 'fig6', 'fig7']",[]
4.3,Discussion.Effect of cooling rate on mechanical properties,"Both the hardness and yield stress of Rxalloys were higher than the Ixalloys (Figs. 5 and 7), which is ascribed to the phase structure and/or the microstructure variation of alloys with the cooling rate increase. For the alloys that had the same phase structure, including I0.2/R0.2, I0.5/R0.5, I0.8/R0.8, and I0.9/R0.9alloys, the Rxalloys displayed a finer microstructure than the Ixalloys, as shown inFig. 2. Therefore, the Rxalloys displayed higher hardness and yield stress than the Ixalloys because of the fine-grain strengthening effect. However, whenx= 0.6, the I0.6alloy exhibited a FCC + BCC dual-phase structure, but the R0.6alloy showed a BCC phase structure (Fig. 1). The volume fraction of the BCC phase increased from 67% in I0.6alloy to 100% in R0.6alloy. Therefore, the hardness and yield stress of the R0.6alloy were obviously higher than the I0.6alloy, and the increase rate of hardness and yield stress between the R0.6and the I0.6alloys was obviously higher than other alloys. According to the above explanation, the R0.4alloy exhibited a single FCC structure while the I0.4alloy consists of FCC + BCC dual-phase (Fig. 1), thus the I0.4alloy should exhibit greater hardness and yield stress than the R0.4alloy. However, on the contrary, the hardness and yield stress of the I0.4alloy slightly decreased compared with the R0.4alloy. The illogical performance is mainly attributed to the variation of microstructure. Apparently, as shown inFig. 2, the R0.4alloy displayed finer columnar dendrite than the I0.4alloy, which was beneficial to yield stress and plasticity improving. Considering that the volume fraction difference of the BCC phase between the I0.4and R0.4alloy was merely 13%, therefore, the fine-grain strengthening effect is deemed to dominate in competition with the softening effect induced by the phase structure change.","['fig2', 'fig1', 'fig1', 'fig2', 'fig5', 'fig7']",[]
4.3,Discussion.Effect of cooling rate on mechanical properties,"For those alloys with the same phase structure, includingx= 0.5, 0.8, and 0.9, the Rxalloys show the same fracture modes as the Ixalloys, as shown inFig. 8. However, the I0.6and R0.6alloys exhibited different phase structure and micro-morphology, correspondingly, obviously different fracture modes between them were observed (Fig. 8(a2, b2)). The I0.6alloy showed a shearing fracture mode. The angle between the fracture surface and cross section were found to be ∼50°. However, the R0.6alloy exhibited a mixed fracture mode that consumed more energy than the single shear fracture mode. Both the cracks along the transverse direction and the axial direction were observed, and the angles between the fracture surface and cross section were ∼40° and ∼70°, respectively.","['fig8', 'fig8']",[]
5,Conclusions,"The effect of cooling rate on microstructure and mechanical properties of the AlxSi0.2CrFeCoNiCu1−xhigh entropy alloys (HEAs) were investigated. The alloys were prepared by arc melting (the Ixalloys) and injection casting assisted by liquid nitrogen (the Rxalloys). The main conclusions are summarized as follow:(1)Both the structure of Ixand Rxalloys evolved from FCC to FCC + BCC dual-phase, and finally to a BCC phase with an increase in the Al content. However, thexrange of the Rxalloys with dual-phase structure is smaller than that of the Ixalloys because of the more significant sluggish diffusion effect at high cooling rate.(2)Both the microstructure of Ixand Rxalloys changed from columnar dendrites to equiaxed grain with an increase in the Al content. The Rxalloys exhibited smaller grain size and finer spinodal decomposition plate compared with the Ixalloys, because the high cooling rate could restrict the growing space of grains by stimulating more potential nucleation sites for the primary phase and hinder the migration of grain/phase boundary.(3)The Rxalloys exhibited higher hardness and yield stress compared with the Ixalloys due to the microstructure variation and/or the phase structure change. Whenx= 0.4, the increase rate of hardness and yield stress was the lowest, because the fine-grain strengthening may dominates in competition with softening caused by the structure changed from FCC + BCC dual-phase to single FCC phase. Whenx= 0.6, the increase rate of hardness and yield stress was the highest, because the structure of alloys changed from the dual-phase to a totally BCC phase.",[],[]
5,Conclusions,"Both the structure of Ixand Rxalloys evolved from FCC to FCC + BCC dual-phase, and finally to a BCC phase with an increase in the Al content. However, thexrange of the Rxalloys with dual-phase structure is smaller than that of the Ixalloys because of the more significant sluggish diffusion effect at high cooling rate.",[],[]
5,Conclusions,"Both the microstructure of Ixand Rxalloys changed from columnar dendrites to equiaxed grain with an increase in the Al content. The Rxalloys exhibited smaller grain size and finer spinodal decomposition plate compared with the Ixalloys, because the high cooling rate could restrict the growing space of grains by stimulating more potential nucleation sites for the primary phase and hinder the migration of grain/phase boundary.",[],[]
5,Conclusions,"The Rxalloys exhibited higher hardness and yield stress compared with the Ixalloys due to the microstructure variation and/or the phase structure change. Whenx= 0.4, the increase rate of hardness and yield stress was the lowest, because the fine-grain strengthening may dominates in competition with softening caused by the structure changed from FCC + BCC dual-phase to single FCC phase. Whenx= 0.6, the increase rate of hardness and yield stress was the highest, because the structure of alloys changed from the dual-phase to a totally BCC phase.",[],[]
