"Table 1. The crystalline size and lattice strain of the BCC and FCC phases with different milling time.

Milling time (h)	Crystalline size (nm)	Empty Cell	Lattice strain (%)	Empty Cell
BCC	FCC	BCC	FCC
30	16	18	0.51	0.42
45	11	16	0.86	0.97
49	10	9	0.98	1.32",https://www.sciencedirect.com/science/article/pii/S092583881202141X
"Table 2. Chemical composition (in at.%) analysis results of phases by EDS/TEM.

Regions	Crystal structure	Co	Fe	Ni	Cr	Al	Ti
A, D, E, G, H, I, J, K, M, N, O, P, T, W, X, Y, Z	FCC1	21 ± 1	25.5 ± 1	18.8 ± 1	29 ± 1	3.5 ± 1	2.2 ± 1
B,C, F, L,U, Q, R, S	FCC2	21 ± 1	7.1 ± 1	29.1 ± 1	6.8 ± 1	18.5 ± 1	17.4 ± 1
V	BCC	1.1 ± 1	1.1 ± 1	0.5 ± 1	1.4 ± 1	79.7 ± 1	16.3 ± 1
Nominal composition	–	20	20	20	20	12	8",https://www.sciencedirect.com/science/article/pii/S092583881202141X
"Table 3. Mechanical properties of HEAs at ambient temperature.

Alloy	Process	?y (GPa)	?max (GPa)	?p (%)	Hardness (Hv)	Refs.
CoFeNiCrAl0.6Ti0.4	SPS	2.08	2.52	11.5	573	This work
CoFeNiCrAlTi	Copper mold casting	1.86	2.58	8.8	–	[16]
CoFeNiCrAlTi	Arc-melting	–	2.28	6.4	–	[17]
CoFeNiCrAlTi	SPS	–	–	–	432	[18]",https://www.sciencedirect.com/science/article/pii/S092583881202141X
"Table 4. The chemical mixing enthalpy (Hmix
, kJ/mol) of binary equiatomic alloys calculated by Miedema’s approach [21], [22].

Element (atomic sizes, Å)	Co	Fe	Ni	Cr	Al	Ti
Co (1.24)	–	?1	0	?4	?19	?28
Fe (1.24)	–	–	?2	?1	?11	?17
Ni (1.25)	–	–	–	?7	?22	?35
Cr (1.25)	–	–	–	–	?10	?7
Al (1.43)	–	–	–	–	–	?30
Ti (1.44)	–	–	–	–	–	–",https://www.sciencedirect.com/science/article/pii/S092583881202141X
"Table 1. Chemical composition (wt%) of the AlxCrFe1.5MnNi0.5 alloys

Element	Al(26.96) (%)	Cr(51.99) (%)	Fe(55.84) (%)	Mn(54.94) (%)	Ni(58.69) (%)
CrFe1.5MnNi0.5	0.00	23.63	38.03	24.99	13.33
Al0.3CrFe1.5MnNi0.5	3.55	22.79	36.68	24.10	12.86
Al0.5CrFe1.5MnNi0.5	5.78	22.26	35.83	23.54	12.56",https://www.sciencedirect.com/science/article/pii/S0010938X08001376?via%3Dihub
"Table 2. Electrochemical parameters of the AlxCrFe1.5MnNi0.5 alloys and the 304 stainless steel in 0.5 M H2SO4 solution

Empty Cell	Ecorr (mVSHE)	icorr (A/cm2)	icrit (A/cm2)	Epp (mVSHE)	ipass (A/cm2)	?E (mVSHE)
CrFe1.5MnNi0.5	?229	6.86 × 10?4	1.26 × 10?2	?55	3.14 × 10?5	1227
Al0.3CrFe1.5MnNi0.5	?194	2.39 × 10?3	2.36 × 10?2	?12	7.39 × 10?5	1176
Al0.5CrFe1.5MnNi0.5	?206	5.08 × 10?3	5.54 × 10?2	47	6.82 × 10?5	1114
304 stainless steel	?186	7.45 × 10?5	8.19 × 10?4	?22	8.05 × 10?6	1178",https://www.sciencedirect.com/science/article/pii/S0010938X08001376?via%3Dihub
"Table 3. Electrochemical parameters of the CrFe1.5MnNi0.5 and Al0.3CrFe1.5MnNi0.5 alloys in 0.5 M H2SO4 with different concentrations (0–0.5 M) of NaCl solutions

Empty Cell	CrFe1.5MnNi0.5	Empty Cell	Empty Cell	Empty Cell	Empty Cell	Al0.3CrFe1.5MnNi0.5	Empty Cell	Empty Cell	Empty Cell	Empty Cell
Ecorr (mVSHE)	icorr (A/cm2)	ipass (A/cm2)	Epit (mVSHE)	?E (mVSHE)	Ecorr (mVSHE)	icorr (A/cm2)	ipass (A/cm2)	Epit (mVSHE)	?E (mVSHE)
0.5 M H2SO4	?221	6.86 × 10?4	3.14 × 10?5	1172	1218	?194	2.39 × 10?3	7.39 × 10?5	1164	1176
0.5 M H2SO4 + 0.10 M NaCl	?242	2.06 × 10?3	7.09 × 10?5	1180	1150	?219	2.48 × 10?3	1.21 × 10?4	1156	1127
0.5 M H2SO4 + 0.25 M NaCl	?238	4.60 × 10?3	4.75 × 10?3	589	495	?231	6.05 × 10?3	1.78 × 10?3	250	–a
0.5 M H2SO4 + 0.50 M NaCl	?240	9.75 × 10?3	5.78 × 10?3	475	352	?250	1.04 × 10?2	3.95 × 10?2	257	–a",https://www.sciencedirect.com/science/article/pii/S0010938X08001376?via%3Dihub
"Table 4. Equivalent circuit elements values for EIS data corresponding to Al0CrFe1.5MnNi0.5 (Al0), Al0.3CrFe1.5MnNi0.5 (Al0.3), Al0.5CrFe1.5MnNi0.5 (Al0.5) alloys and 304 stainless steel (304s) in 0.5 M H2SO4 solution

Empty Cell	Rs (?cm2)	Rt (?cm2)	Y0?dl (s?dl??1 cm?2)	?dl	Rad (?cm2)	Y0?ad (s?ad??1 cm?2)	?ad	RL (?cm2)	L (Hcm?2)
Al0	1.9	24.0	5.9 × 10?5	0.93	–	–	–	8.2	3.4
Al0.3	1.6	18.7	6.3 × 10?4	0.93	22.5	2.6 × 10?2	0.72	–	–
Al0.5	1.4	21.0	6.0 × 10?4	0.9	82.0	1.8 × 10?2	0.78	–	–
304s	2.2	205.0	3.5 × 10?4	0.89	–	–	–	–	–",https://www.sciencedirect.com/science/article/pii/S0010938X08001376?via%3Dihub
"Table 1. EDX analyses of the compositions of FeCoNiCr, FeCoNiCrCu0.5, and FeCoNiCrCu

Empty Cell	Alloys (wt.%)
Empty Cell	Fe	Cr	Ni	Co	Cu
FeCoNiCr	24.58	25.12	25.92	24.90	–
FeCoNiCrCu0.5	20.47	16.48	25.48	23.99	13.49
FeCoNiCrCu	18.78	16.25	21.78	21.50	21.69",https://www.sciencedirect.com/science/article/pii/S0254058405000088?via%3Dihub
"Table 2. EDX analyses of the dendrite and interdendrite structure of as-cast FeCoNiCrCu0.5 and FeCoNiCrCu alloys

Empty Cell	FeCoNiCrCu0.5 (at.%)	FeCoNiCrCu (at.%)
Empty Cell	Interdendrite	Dendrite	Interdendrite	Dendrite
Cu	82.18	11.68	86.68	9.56
Fe	0.90	21.80	3.46	23.58
Co	1.08	24.45	2.67	24.67
Ni	11.60	22.73	5.41	21.34
Cr	4.24	19.34	1.78	21.08",https://www.sciencedirect.com/science/article/pii/S0254058405000088?via%3Dihub
"Table 3. Chemical mixing enthalpy (?Hchem) of a pair of atoms [5], [11], [12], [13]

Empty Cell	?Hchem (kJ mol?1)
Cusingle bondFe	13
Cusingle bondCo	10
Cusingle bondNi	4
Cosingle bondNi	0
Cusingle bondCr	?1
Fesingle bondCo	?1
Fesingle bondCr	?1
Fesingle bondNi	?2
Cosingle bondCr	?4
Nisingle bondCr	?7",https://www.sciencedirect.com/science/article/pii/S0254058405000088?via%3Dihub
"Table 4. Average corrosion rates (mm year?1) of as-cast FeCoNiCrCux alloys in 3.5% NaCl solution at 25 °C

Empty Cell	FeCoNiCr	FeCoNiCrCu0.5	FeCoNiCrCu
Immersion testa	7.62 × 10?4	8.89 × 10?3	1.14 × 10?2
Polarization curveb	3.31 × 10?4	7.46 × 10?3	1.37 × 10?2
a
Average corrosion rate is converted from weight loss data.
b
Average corrosion rate is obtained from Tafel region extrapolation and Faraday's law.",https://www.sciencedirect.com/science/article/pii/S0254058405000088?via%3Dihub
"Table 5. Electrochemical parameters of as-cast FeCoNiCrCux alloys and 304L stainless steel in 3.5% NaCl solution at 25 °C

Empty Cell	Ecorra (VSCE)	Epitb (VSCE)	icorrc (A cm?2)
FeCoNiCr	?0.26	0.31	3.15 × 10?8
FeCoNiCrCu0.5	?0.29	0.09	7.23 × 10?7
FeCoNiCrCu	?0.33	0.08	1.32 × 10?6
304L	?0.25	0.23	6.01 × 10?7
a
Ecorr: corrosion potential.
b
Epit: pitting potential.
c
icorr: corrosion current density.",https://www.sciencedirect.com/science/article/pii/S0254058405000088?via%3Dihub
"Table 1. EDX analysis of chemical composition of Cu0.5CoCrFeNi alloy (at.%) under various heat treatments.

Empty Cell	Cu (%)	Co (%)	Cr (%)	Fe (%)	Ni (%)	Empty Cell	Cu (%)	Co (%)	Cr (%)	Fe (%)	Ni (%)
as-cast	ID	68	7	8	7	10	650 °C	ID	72	6	6	6	9
DR	10	22	24	22	22	DR	13	21	24	22	19
350 °C	ID	71	6	6	6	11	800 °C	ID	72	6	5	6	9
DR	10	23	23	23	21	DR	15	19	27	20	20
500 °C	ID	70	7	6	7	11	950 °C	ID	73	6	5	6	9
DR	9	25	22	23	20	DR	8	23	22	23	22",https://www.sciencedirect.com/science/article/pii/S096697951000172X?via%3Dihub
"Table 2. EDX analysis of chemical composition of Cu0.5CoCrFeNi alloy (at.%) after various aging temperatures of 1100–1250 °C.

Empty Cell	Cu (%)	Co (%)	Cr (%)	Fe (%)	Ni (%)
1100 °C	ID	62	9	10	8	8
DR	28	23	24	20	8
CP	4	20	35	27	3
1250 °C	ID	66	9	10	9	6
DR	23	24	24	21	8
CP	5	6	82	5	2
1350 °C	ID	67	9	10	8	5
DR	22	23	23	22	9
CP	5	6	80	5	4",https://www.sciencedirect.com/science/article/pii/S096697951000172X?via%3Dihub
"Table 3. Electrochemical parameters of Cu0.5CoCrFeNi alloy in 3.5% NaCl solution at 25 °C after various aging temperatures.

Empty Cell	Ecorr (VSCE)	icorr (A cm?2)	Epit (VSCE)
304 L	?0.20	1.29 × 10?9	0.35
As-cast	?0.28	2.03 × 10?9	0.07
350 °C	?0.51	3.91 × 10?8	0.06
500 °C	?0.42	1.17 × 10?7	0.06
650 °C	?0.49	2.11 × 10?8	0.02
800 °C	?0.29	1.71 × 10?8	0.01
950 °C	?0.43	1.10 × 10?7	0.03
1100 °C	?0.40	1.41 × 10?7	0.05
1250 °C	?0.27	5.13 × 10?9	0.04
1350 °C	?0.41	4.58 × 10?8	0.05
Ecorr: corrosion potential.
Epit: pitting potential.
icorr: corrosion current density.",https://www.sciencedirect.com/science/article/pii/S096697951000172X?via%3Dihub
"Table 1. Room temperature compression test results for the alloy series

Alloy	E (GPa)	?y (MPa)	?max (MPa)	?e (%)	?p (%)
CoCrCuFeNi	55.6	230	888	0.56	50.2
CoCrCuFeNiTi0.5	98.6	700	1650	0.8	21.6
CoCrCuFeNiTi0.8	128.3	1042	1848	0.89	2.11
CoCrCuFeNiTi	76.5	1272	1272	1.6	0
Young's modulus, E; yield stress, ?y; compressive strength, ?max; elastic strain limit, ?e; and plastic strain, ?p.",https://www.sciencedirect.com/science/article/pii/S0966979506002457?via%3Dihub
"Table 1. Chemical composition (wt.%) of the test materials.

Designation	Composition (atomic mole ratio)	Co(58.93) (%)	Cr(52.00) (%)	Fe(55.85) (%)	Ni(58.69) (%)	Ti(47.88) (%)	Mo(95.94) (%)
Mo0	Co1.5CrFeNi1.5Ti0.5Mo0	28.68	16.87	18.12	28.56	7.77	0
Mo0.1	Co1.5CrFeNi1.5Ti0.5Mo0.1	27.81	16.36	17.57	27.70	7.53	3.02
Mo0.5	Co1.5CrFeNi1.5Ti0.5Mo0.5	24.82	14.60	15.68	24.72	6.72	13.47
Mo0.8	Co1.5CrFeNi1.5Ti0.5Mo0.8	22.96	13.51	14.51	22.87	6.22	19.94",https://www.sciencedirect.com/science/article/pii/S0010938X10001897?via%3Dihub
"Table 2. EDS analyses of the dendrite and interdendrite structure of the as-cast.

Element	Co1.5CrFeNi1.5Ti0.5Mo0 (atom%)	Co1.5CrFeNi1.5Ti0.5Mo0.1 (atom%)
Interdendrite	Dendrite	Dendrite	Dendrite
Co1.5CrFeNi1.5Ti0.5Mox high-entropy alloys
Co	26.7	27.6	25.8	26.6
Cr	15.1	21.0	13.3	19.1
Fe	15.3	19.8	14.1	18.3
Ni	28.9	25.9	29.5	26.8
Ti	14.0	5.7	15.5	7.3
Mo	–	–	1.8	1.9

Co1.5CrFeNi1.5Ti0.5Mo0.5 (atom%)	Co1.5CrFeNi1.5Ti0.5Mo0.8 (atom%)
Interdendrite	Dendrite	Dendrite	Dendrite
Co	21.0	24.0	20.6	24.8
Cr	20.5	18.1	19.6	15.5
Fe	14.2	16.9	15.2	16.6
Ni	13.0	26.2	14.0	28.2
Ti	7.1	7.5	4.3	7.3
Mo	24.2	7.3	26.3	7.6",https://www.sciencedirect.com/science/article/pii/S0010938X10001897?via%3Dihub
"Table 3. Chemical mixing enthalpy (?Hchem) of a pair of atoms [53], [54], [55].

System	?Hchem (kJ/mol)
Mo–Co	?5
Mo–Cr	0
Mo–Fe	?2
Mo–Ni	?7
Mo–Ti	?4
Fe–Co	?1
Fe–Cr	?1
Fe–Ni	?2
Fe–Ti	?9
Co–Ni	0
Co–Ti	?28
Ni–Ti	?35",https://www.sciencedirect.com/science/article/pii/S0010938X10001897?via%3Dihub
"Table 4. Electrochemical parameters of the Co1.5CrFeNi1.5Ti0.5Mox alloys in deaerated 0.5 M H2SO4.

Designation	Ecorra (mVSHE)	icorrb (?A/cm2)	Eppc (mVSHE)	icrid (?A/cm2)	ipasse (?A/cm2)	Espf (mVSHE)	Ebg (mVSHE)	?Eh (mV)
Mo0	?92	30	?41	46	9	–	1089	1130
Mo0.1	?71	78	?23	45	9	–	1089	1112
Mo0.5	?64	72	?20	41	11	–	1089	1109
Mo0.8	?70	69	?20	44	22	971	1089	1109
a
Ecorr: corrosion potential.
b
icorr: corrosion current density.
c
Epp: primary passivation potential.
d
icri: critical current density.
e
ipass: passive current density.
f
Esp: secondary passivation potential.
g
Eb: breakdown potential.
h
?E: a potential difference between Eb and Epp.",https://www.sciencedirect.com/science/article/pii/S0010938X10001897?via%3Dihub
"Table 5. Electrochemical parameters of the Co1.5CrFeNi1.5Ti0.5Mox alloys in deaerated 1 M NaOH.

Designation	Ecorra (mVSHE)	icorrb (?A/cm2)	Eppc (mVSHE)	icrid (?A/cm2)	Espe (mVSHE)	Ebf (mVSHE)
Mo0	?546	0.09	?485	0.20	335	653
Mo0.1	?379	0.11	?307	0.23	317	653
Mo0.5	?657	0.16	?545	0.62	328	653
Mo0.8	?589	0.25	?509	0.63	317	660
a
Ecorr: corrosion potential.
b
icorr: corrosion current density.
c
Epp: primary passivation potential.
d
icri: critical current density.
e
Esp: secondary passivation potential.
f
Eb: breakdown potential.",https://www.sciencedirect.com/science/article/pii/S0010938X10001897?via%3Dihub
"Table 6. Electrochemical parameters of the Co1.5CrFeNi1.5Ti0.5Mox alloys in deaerated 1 M NaCl.

Designation	Ecorra (mVSHE)	icorrb (?A/cm2)	Eppc (mVSHE)	ipassd (?A/cm2)	Ebe (mVSHE)	Eprotf (mVSHE)	Erpg (mVSHE)	?Eh (mV)
Mo0	?443	0.57	?219	1.46	338	85	32.5	557
Mo0.1	?381	0.13	?215	3.80	1214	–	761	1429
Mo0.5	?493	0.20	?219	4.10	1164	–	755	1383
Mo0.8	?551	0.41	?189	5.11	1182	–	476	1371
a
Ecorr: corrosion potential.
b
icorr: corrosion current density.
c
Epp: primary passivation potential.
d
ipass: passive current density.
e
Eb: breakdown potential.
f
?E: a potential difference between Eb and Epp.
g
Eprot: protection potential.
h
Erp: repassivation potential.",https://www.sciencedirect.com/science/article/pii/S0010938X10001897?via%3Dihub
"Table 7. EDS results for the Co1.5CrFeNi1.5Ti0.5Mo0.5 alloy with different selected area A and B after the potentiodynamic polarisation in deaerated 0.5 M H2SO4.

Element	Co1.5CrFeNi1.5Ti0.5Mo0.5 (atom%)
A	B
Co	21.9	24.4
Cr	20.7	18.0
Fe	12.8	17.6
Ni	13.8	27.1
Ti	6.9	6.5
Mo	23.9	6.4",https://www.sciencedirect.com/science/article/pii/S0010938X10001897?via%3Dihub
"Table 1. EDX analyses of the compositions of FeCoNiCr, FeCoNiCrCu0.5, and FeCoNiCrCu

Empty Cell	Alloys (wt.%)
Empty Cell	Fe	Cr	Ni	Co	Cu
FeCoNiCr	24.58	25.12	25.92	24.90	–
FeCoNiCrCu0.5	20.47	16.48	25.48	23.99	13.49
FeCoNiCrCu	18.78	16.25	21.78	21.50	21.69",https://www.sciencedirect.com/science/article/pii/S0254058405000088?via%3Dihub
"Table 2. EDX analyses of the dendrite and interdendrite structure of as-cast FeCoNiCrCu0.5 and FeCoNiCrCu alloys

Empty Cell	FeCoNiCrCu0.5 (at.%)	FeCoNiCrCu (at.%)
Empty Cell	Interdendrite	Dendrite	Interdendrite	Dendrite
Cu	82.18	11.68	86.68	9.56
Fe	0.90	21.80	3.46	23.58
Co	1.08	24.45	2.67	24.67
Ni	11.60	22.73	5.41	21.34
Cr	4.24	19.34	1.78	21.08",https://www.sciencedirect.com/science/article/pii/S0254058405000088?via%3Dihub
"Table 3. Chemical mixing enthalpy (?Hchem) of a pair of atoms [5], [11], [12], [13]

Empty Cell	?Hchem (kJ mol?1)
Cusingle bondFe	13
Cusingle bondCo	10
Cusingle bondNi	4
Cosingle bondNi	0
Cusingle bondCr	?1
Fesingle bondCo	?1
Fesingle bondCr	?1
Fesingle bondNi	?2
Cosingle bondCr	?4
Nisingle bondCr	?7",https://www.sciencedirect.com/science/article/pii/S0254058405000088?via%3Dihub
"Table 4. Average corrosion rates (mm year?1) of as-cast FeCoNiCrCux alloys in 3.5% NaCl solution at 25 °C

Empty Cell	FeCoNiCr	FeCoNiCrCu0.5	FeCoNiCrCu
Immersion testa	7.62 × 10?4	8.89 × 10?3	1.14 × 10?2
Polarization curveb	3.31 × 10?4	7.46 × 10?3	1.37 × 10?2
a
Average corrosion rate is converted from weight loss data.
b
Average corrosion rate is obtained from Tafel region extrapolation and Faraday's law.",https://www.sciencedirect.com/science/article/pii/S0254058405000088?via%3Dihub
"Table 5. Electrochemical parameters of as-cast FeCoNiCrCux alloys and 304L stainless steel in 3.5% NaCl solution at 25 °C

Empty Cell	Ecorra (VSCE)	Epitb (VSCE)	icorrc (A cm?2)
FeCoNiCr	?0.26	0.31	3.15 × 10?8
FeCoNiCrCu0.5	?0.29	0.09	7.23 × 10?7
FeCoNiCrCu	?0.33	0.08	1.32 × 10?6
304L	?0.25	0.23	6.01 × 10?7
a
Ecorr: corrosion potential.
b
Epit: pitting potential.
c
icorr: corrosion current density.",https://www.sciencedirect.com/science/article/pii/S0254058405000088?via%3Dihub
"Table 1. Lattice parameters (a and c, in Å) and volume expansion (?, %) for Tix, Vy, and Zrz before and after PCI tests.

Alloys	Before PCI tests	After PCI tests	? (%)
a (Å)	c (Å)	a (Å)	c (Å)
Ti0.5	4.960	8.030	4.992	8.131	2.57
Ti1.0	4.958	8.046	4.982	8.152	2.30
Ti1.5	4.983	8.106	5.019	8.229	2.99
Ti2.0	5.006	8.155	5.086	8.340	5.56
Ti2.5	5.083	8.220	5.171	8.418	5.99

V0.4	4.958	8.095	5.006	8.137	2.47
V0.7	4.970	8.113	4.982	8.127	0.66
V1.0	4.958	8.046	4.982	8.152	2.30
V1.3	4.958	8.095	4.994	8.169	2.39
V1.6	4.970	8.135	5.006	8.290	3.40
V2.0	4.958	8.095	4.982	8.203	2.31
V2.3	4.958	8.095	5.043	8.163	4.32
V2.6	4.970	8.135	5.043	8.240	4.29
V3.0	4.970	8.113	5.043	8.240	4.57

Zr0.4	4.866	7.915	4.866	7.936	0.27
Zr0.7	4.866	7.936	4.935	7.989	3.51
Zr1.0	4.958	8.046	4.982	8.152	2.30
Zr1.3	4.994	8.169	5.273	8.597	17.32
Zr1.6	5.031	8.222	5.342	9.030	23.83
Zr2.0	5.056	8.258	5.383	8.753	20.16
Zr2.3	5.067	8.302	5.411	8.853	21.62
Zr2.6	5.117	8.319	5.469	8.937	22.70
Zr3.0	5.117	8.763	5.469	8.906	16.10",https://www.sciencedirect.com/science/article/pii/S0360319910011882?via%3Dihub
"Table 2. ?Hcal (kJ/mol) and (H/atom)max values for Tix, Vy, and Zrz.

x in Tix	0.5	1	1.5	2	2.5				
?Hcal	?11.28	?30.59	?38.86	?40.51	?27.88				
(H/atom)max	0.17	0.65	0.83	0.87	0.75				

y in Vy	0.4	0.7	1	1.3	1.6	2	2.3	2.6	3
?Hcal	?33.15	?33.31	?30.75	?32.61	?31.87	?31.47	?31.63	?32.44	?31.4
(H/atom)max	0.9	0.92	0.86	0.92	0.9	0.91	0.92	0.95	0.93

z in Zrz	0.4	0.7	1	1.3	1.6	2	2.3	2.6	3
?Hcal	?0.48	?9.29	?30.75	?38.07	?44.19	?49.12	?53.96	?54.99	?52.71
(H/atom)max	0.02	0.29	0.86	0.99	1.06	1.11	1.17	1.15	1.06",https://www.sciencedirect.com/science/article/pii/S0360319910011882?via%3Dihub
