Section Heading,Section Title,Paragraph,Figures,Tables
4.1,Discussion.Phase formation,"Zhang et al. have defined two parameters,δrandΩ, which are the atomic size difference and the combined effects of the mixing entropy (ΔSmix), mixing enthalpy (ΔHmix) and melting temperature (Tm), to predict the phase formation for multiprincipal-component alloys[26,28,29].Ω⩾1.1 andδr⩽6.6% are required to form solid-solution phases. For MoNbHfZrTi alloy, the values ofδrandΩare 5.95% and 20.27%, respectively, which meets the criterion of the formation of the solid solution phase. The electronegativity difference,δχ, has also been proposed to predict the formation of the phase for multi-principle component alloys. Although there is no specific range for the formation of the solid solution phase, a lower value ofδχis favorable for the formation of the solid solution phase[30]. Theδχfor MoNbHfZrTi alloy is 19.96%. Compared with the values of theδχfor other high-entropy alloys, the value ofδχfor MoNbHfZrTi alloy is not very low. Theδχis not an effective parameter for predicting the formation of the solid solution phase. Guo et al. have proposed valence electron concentration (VEC) to determine the phase stability for FCC or BCC solid solutions. FCC solid solution phases will be more stable at higherVEC(⩾8), a lowVEC(<6.87) will stabilize the BCC solid solution phases[31]. The value ofVECfor MoNbHfZrTi alloy is 4.6, which is lower than the boundary value. The parameters of MoNbHfZrTi alloy basically meet the existing criteria. In the next study, these existing can be used for optimizing MoNbHfZrTi alloy.",[],[]
4.2,Discussion.Phase stability,"MoNbHfZrTi alloy is composed of a single BCC phase in as-cast and as-homogenized states and the DSC result also verifies that there is mo any phase transition below 1743K. It can be concluded that the single BCC phase has high structural stability. The decrease of the lattice parameter may be attributed to the following reason: As-cast alloy solidified in the water-cooled copper crucible in which the cooling rate is high. After solidification, the internal stresses generate in as-cast alloy, leading to the increase of the lattice distortion. Homogenization treatment may release the internal stress partly and decreases the lattice distortion.",[],[]
4.2,Discussion.Phase stability,"Using the rule of mixtures, a theoretical lattice parameter (amix), of an alloy with the disordered BCC phase can be estimated:amix=∑i=1nciaiwhereaiis the lattice constant of elementi. Three elements, Ti, Zr, and Hf have a hexagonal close packed (HCP) at room temperature. Their BCC lattice parameters listed in Table 3 at room temperature can be calculated according to their BCC lattice parameters at elevated temperature and their thermal expansion coefficients[15]. The value of the theoretical lattice parameter for this alloy is 337.3pm. The experimental lattice parameters, especially for the alloy in as-homogenized state, are closed to the theoretical lattice, which indicates this alloy follows the rule of mixtures. This analysis may indicate that the BCC phase is a fully disordered solid solution phase.",[],['t0015']
4.3,Discussion.Compressive properties,"The compressive yield strength is high for MoNbHfZrTi alloy in as-cast state at room temperature and elevated temperatures. For the high entropy alloy with single solid solution phase, the high strength is mainly owing to the solution strengthening. Five elements have equiatomic concentration and each atom can be viewed as the solute atoms or solvent atoms. All atoms with different sizes and properties will interact with each other and elastically distort the crystal lattice, which induces the formation of a local elastic stress field, to hinder dislocation movements and cause the increase of strength. After homogenization, this alloy still remains the same BCC phase while the compressive yield strength decreases slightly. Homogenization treatment releases the internal stress generated from the high cooling rate and decreases the lattice distortion, that leading to the decrease of strength. And the solution strengthening is not the only strengthening mechanism. After homogenization treatment, the microstructure of MoNbHfZrTi alloy becomes coarse as shown in Fig. 3(b)  and (d). The fine–grain strengthening is also one contributor of the higher strength. From the fracture morphology as shown in Fig. 6(a)  and (b), brittle quasi-cleavage fracture is evident.","['f0015', 'f0030']",[]
4.3,Discussion.Compressive properties," Fig. 8 shows the EBSD map of MoNbHfZrTi alloy after deformation at 1073K and 1473K. After deformation at 1073K, some fine dynamic recrystallized grains are observed. The result confirms the previous conclusion that the dark particles or grains are dynamic recrystallized grains. After deformation at 1473K, polycrystalline structure become coarser and more dynamic recrystallized grains form. These dynamic recrystallized grains are mainly responsible for the decrease of strength. The volume fraction of the dynamic recrystallized grains increases from 10.2% at 1073K to 27.5% at 1473K. And the EBSD data is used to determine the average misorientation distribution as shown in Fig. 9 . There are a high fraction in the low-angle boundary regime (<5°).","['f0040', 'f0045']",[]
4.3,Discussion.Compressive properties,"Compared with the reported TaNbHfZrTi alloy[32], the alloy remains a single BCC phase after replacement Ta with Mo while the strength increases whether at room temperature or at elevated temperatures though the plasticity decreases at room temperature. It may be attributed to the following reasons: (1) the binary atomic radius difference of Mo with Nb, Ti, Zr, Hf elements is larger than that Ta with these four elements. Mo element will cause more serious lattice distortion and presents more prominent solution strengthening effect. (2) The mixing enthalpy of Mo with Nb, Ti, Zr, Hf elements is more negative than that of Ta with other four elements. That means the binding energy of Mo with Nb, Ti, Zr, Hf elements is higher.",[],[]
5,Conclusions,"In this paper, a new refractory high-entropy alloy, MoNbHfZrTi, was explored and prepared. The microstructure, phase stability and mechanical properties were studied. Based on the obtained results and analysis, four conclusions can be drawn as follows.(1)MoNbHfZrTi alloy is composed of a single disordered BCC phase in as-cast and as-homogenized states. The observed phase in this alloy can be predicted using the existing criteria.(2)The homogenization and DSC analysis confirm that there is no any phase transition below 1743K for MoNbHfZrTi alloy with the single BCC phase. The structural stability makes this alloy be a promising candidate for elevated-temperature applications.(3)At room temperature, the alloy has high compressive yield strength of 1719Mpa and 1575Mpa in as-cast and as-homogenized states. The fracture mechanism is quasi-cleavage fracture from the features of cleavage steps, river patterns and tongue patterns.(4)At elevated temperatures, this alloy still has high compressive yield strength (825MPa at 1073K, 728MPa at 1173K, 635MPa at 1273K, 397MPa at 1373K and 187MPa at 1473K) and shows a drop of flow stress after yielding. Some fine dynamic recrystallized grains form at the grain boundaries which is responsible for the strain softening.",[],[]
5,Conclusions,MoNbHfZrTi alloy is composed of a single disordered BCC phase in as-cast and as-homogenized states. The observed phase in this alloy can be predicted using the existing criteria.,[],[]
5,Conclusions,The homogenization and DSC analysis confirm that there is no any phase transition below 1743K for MoNbHfZrTi alloy with the single BCC phase. The structural stability makes this alloy be a promising candidate for elevated-temperature applications.,[],[]
5,Conclusions,"At room temperature, the alloy has high compressive yield strength of 1719Mpa and 1575Mpa in as-cast and as-homogenized states. The fracture mechanism is quasi-cleavage fracture from the features of cleavage steps, river patterns and tongue patterns.",[],[]
5,Conclusions,"At elevated temperatures, this alloy still has high compressive yield strength (825MPa at 1073K, 728MPa at 1173K, 635MPa at 1273K, 397MPa at 1373K and 187MPa at 1473K) and shows a drop of flow stress after yielding. Some fine dynamic recrystallized grains form at the grain boundaries which is responsible for the strain softening.",[],[]
