Section Heading,Section Title,Paragraph,Figures,Tables
3,Experimental,"For mechanical evaluation, both uniaxial compressive and tensile tests were conducted on an 810 Material Test System (MTS) at a nominal strain rate of 2 × 10−4/s at room temperature. Cylindrical samples for compression have a size of ϕ3 × 6 mm were machined directly from the ϕ6 mm cast rods. The rod-shaped tensile samples have a gauge dimension of 3 mm in diameter and 25 mm in length. For tensile tests, an extensometer was used to measure directly the deformation strain. For compression, the machine stiffness was first determined in order to compensate the deformation from test frame to get the real strain. It was measured by compressing a large-size (15 mm in diameter) 310S stainless steel sample with a known Young's modulus of 205 GPa, from which the force-displacement curve was obtained and machine stiffness was deduced after subtracting the elastic contribution from the 310S sample. The measured machine stiffness was subsequently integrated in the compressive strain to properly convert engineering compression to true compression. Two WC spacers were inserted between the compression platform and the test samples (top and bottom) during compression. At least three specimens of each alloy were tested, both tension and compression, under each condition. The fractography of several representative HEAs after tension was also examined using SEM. Values of microhardness of HEAs were measured using a HVS-1000 Vickers hardness tester under a constant load of 500 g for 20 s and at least 15 indents were taken.",[],[]
4.1,Results.Microstructural characteristics,"XRD patterns obtained from the as-cast alloys are shown inFig. 1. The baseline alloy M1111(No.1) consists of a dual-phase structure with the primary FCC plus 35% of BCC phase. With an addition of the FCC-stabilizers such as Ni and Co (both with a close-packed structure), diffraction peaks from BCC phase is suppressed, but the FCC phase is enhanced, for example, in M4433alloy (No.2). This morphological change is also confirmed by the OM observation, as shown inFig. 2a and b. InFig. 2a, the alloy matrix of M1111contains mainly bright FCC dendrites with dark BCC phase sandwiched between these dendrites, and the volume fraction of the BCC phase is estimated to be about 35%. In comparison, the amount of BCC phase in M4433is significantly reduced to only about 15% (Fig. 2b).","['fig1', 'fig2', 'fig2', 'fig2']",[]
4.1,Results.Microstructural characteristics,"By contrast, when BCC-stabilizers such as Fe or Cr (with non-close-packed structure) is added to M1111, the alloy structure tends to shift from FCC to BCC, as revealed by both the XRD and OM/SEM results. For instance, the microstructure of additional Fe-containing M1121alloy (No.3) consists of coarse columnar BCC dendrites with 25% of FCC phase distributed within the inter-dendritic regions (Fig. 2c). In fact, when excessive strong BCC-stabilizer Cr is added (M1112), the structure becomes entirely BCC without any FCC phase (Fig. 2d). Therefore, by adjusting the combinations of TMs without the equimolar restriction, it is possible to alter the phase constitutions as well as the morphologies in the Al2M14alloy system, in a fashion similar to that to vary only the Al content. It is particularly pointed out that, the currently studied Al3M14alloy (No.5), which contains a higher Al, also exhibits a single BCC structure with columnar dendrites (Fig. 2e), quite similar to M1112. The phase constitutions and their volume fractions in these HEAs are listed inTable 1. The chemical compositions and phases in different regions in these as-cast samples were measured by SEM-EDS and listed inTable 2. The measured compositions of the as-cast HEAs are noted to be quite close to their nominal values. Also, Al and Ni appear to distribute preferentially in the BCC/B2 regions, whereas Co and Fe appear to enter into the FCC regions.","['fig2', 'fig2', 'fig2']","['tbl1', 'tbl2']"
4.1,Results.Microstructural characteristics,"To further reveal the microstructure of these samples in details, we selected three representative HEAs, specifically, FCC-dominated M4433, and BCC-dominated M1121and M1112, for comparison. In the FCC-dominant alloy M4433, in addition to the major FCC dendritic matrix (Fig. 3a), the inter-dendritic region is composed of a composite morphology of ellipsoidal BCC nanoparticles (about 30–60 nm in dimension) dispersed in a B2 matrix, as shown inFig. 3b. These BCC nanoparticles are actually coherent with the ordered B2 matrix, as indicated by the selected-area electron diffraction (SAED) pattern in the inset ofFig. 3b. Such a B2/BCC morphology has not yet been reported in Al-TM based HEAs with a dual-phase (FCC+BCC) structure before.","['fig3', 'fig3', 'fig3']",[]
4.1,Results.Microstructural characteristics,"On the other hand, in the BCC-dominant HEA M1121, observed coarse columnar dendrites actually consists of a disordered BCC matrix and uniformly-dispersed nanoparticles (dark phase inFig. 3c). TEM dark-field image taken from the dendritic region (Fig. 3d) shows that these cuboidal nanoparticles with a size of about 50–100 nm are B2 particles coherently embedded in the BCC matrix, as indicated by the SAED pattern (inset ofFig. 3d). This intriguing morphology is notably similar to that observed in the Ni-base superalloys, namely, a uniform dispersion of coherent cuboidal ordered γ′ (L12-Ni3Al) particles in the parent FCC γ matrix [37,38]. At increasing the Cr content instead of Fe, the FCC phase completely disappears in M1112and the alloy shows a microstructure consisting of the dispersion of cubiodal B2 nanoparticles (bright phase) with a size of about 80–120 nm that are coherent with the BCC matrix, as indicated by the SAED pattern (Fig. 3e and f). In comparison, when the Al content is varied from Al2M14(12.5 at. % Al) to Al3M14(17.6 at. % Al), instead of mutating the TMs, a weave-like spinodal decomposition of B2 and BCC begins to occur (Fig. 3g), leading to a brittle alloy. It is particularly noted that, no matter an alloy has a BCC or FCC-dominant structure, interfacial coherency between BCC and B2 is always retained, although the exact morphology of phase distribution in different regions strongly depends on the chemical compositions of the alloy.","['fig3', 'fig3', 'fig3', 'fig3', 'fig3']",[]
4.1,Results.Microstructural characteristics,"The interface between BCC and B2 was further examined using a high-resolution TEM (HRTEM) and the results are given inFig. 4a, in which a mixture of BCC and B2 phases in M1112alloy is shown. The fast Fourier transformation (FFT) patterns of a B2 (Fig. 4b), BCC (Fig. 4c), and another B2 (Fig. 4d), indicate the (100) atomic planes of B2 particles. An enlarged image (Fig. 4e) and its correpsonding schematic illustration (Fig. 4f) clearly reveal the interfacial coherence between the BCC matrix and B2 particles. We also made effort to map the chemical distribution of elements in the BCC/B2 regions using STEM and the results are given inFig. 5. It shows that Al and Ni are enriched in the B2 particles, but depleted in the BCC matrix. In addition, while Fe, Co, and Cr are preferentially segregated in the BCC matrix.","['fig4', 'fig4', 'fig4', 'fig4', 'fig4', 'fig4', 'fig5']",[]
4.2,Results.Mechanical properties,"To examine the effect of microstructure on mechanical properties, both uniaxial tension and compression tests were conducted. Engineering tensile stress-strain curves of the current five HEAs tested at the room temperature are depicted inFig. 6a. Tensile yield strengths (σyt), ultimate tensile strength (σUTSt), and uniform elongation (δ) corresponding toσUTStof these alloys are listed inTable 1. The two FCC-dominant HEAs, M1111and M4433, exhibit large tensile plasticity and, in particular, M4433is noted to deform significantly without fracture, even beyond the displacement limit preset by our test machine (δ > 33%). Interestingly, these ductile alloys do not show macroscopic sample necking prior to fracture. In other words, their ductility values are the same as uniform elongation. Yield strengths of the FCC-dominant alloys are generally lower than that of BCC-dominant alloys. For example, M1121has a high strength ofσyt= 991 MPa and a lower ductility of δ = 8.2%. However, in the case of BCC-structured M1112and Al3M14, alloys appear to be completely brittle. In fact, these two alloys exhibit cleavage fracture before reaching the yielding point. The brittleness is related to casting defects, as will be discussed in the next section.",['fig6'],['tbl1']
4.2,Results.Mechanical properties,"In order to obtain the yield strengths of brittle M1112and Al3M14alloys and to investigate possible yield asymmetry, compression tests were conducted on all alloys and their true stress-strain curves are shown inFig. 6b. Compressive yield strengths (σyc) of the studied alloys are also listed inTable 1, from which it is observed that theσycis comparable with theσyt, with the former only slightly higher (∼5–8%) than the latter. Compressive yield strength of the FCC-dominant M4433, can be apparently enhanced by the insertion of inter-dendritic BCC/B2 phase, for example, from 387 MPa in M4433to 614 MPa in M1111, as a result of increasing BCC/B2 phase content from 15% to 35% (in volume fraction). When the BCC structure becomes dominant, such as in M1121which contains about 25% of the FCC phase, the compressive yield strength jumps sharply to 1085 MPa. In fact, the strength of the single-phase, BCC-structured M1112even reaches a higher value ofσyc= 1718 MPa, about 3–4 times of the value for the FCC-dominant HEAs. In comparison, the BCC Al-rich Al3M14alloy has a weave-like BCC/B2 microstructure exhibits a lower yield strength of 1399 MPa.",['fig6'],['tbl1']
4.2,Results.Mechanical properties,"We also performed microhardness (HV) measurements on various samples and the results are listed inTable 1.HVvaries, depending on the structure of alloys. As shown inFig. 7, the measuredHVvalue scales linearly with the yield strength, obeying the traditional Tabor relation [52], namelyHV=α*σy, with the proportional coefficientαbeing about 3.3.",['fig7'],['tbl1']
4.3,Results.Fracture surfaces,"Fracture surfaces of samples after tension tests were examined by SEM, as shown inFig. 8. For the high-strength BCC-structured M1112and Al3M14, the fracture morphologies exhibit quasi-cleavage river-pattern characteristics, indicating brittle materials (Fig. 8a and b). For M1112(B2 particle-reinforced BCC matrix), crack always initiates from a cast void. Several attempts were made to suction cast M1112, but viscosity of the melt was apparently too high to prohibit the synthesis of defect-free samples. Therefore, the observed fracture mode may not represent the true, intrinsic feature. Nonetheless, based on its extremely high yield strength, the alloy is not expected to be ductile. For Al3M14, the cleavage fracture in Al3M14might be induced by the weave-like spinodal decomposition, as shown in the high-magnification fractography inFig. 8b, in which the modulated structure is readily visible.","['fig8', 'fig8', 'fig8']",[]
4.3,Results.Fracture surfaces,"By contrast, the fracture surfaces of mixed BCC-FCC structured M1121have numerous dimples after tension, indicating a large plasticity (Fig. 8c). In addition, the TEM image (Fig. 6c) also shows the presence of a large amount of dislocations in the inner-dendritic region (microstructure: cuboidal B2 precipitates dispersed in BCC matrix) in the M1121after tension, indicating a large plastic flow in BCC/B2 region. Notably, tangled dislocations are also observed in the BCC/B2 M1112sample after compression, as shown inFig. 6d. For the ductile FCC-based M1111, a typical dimple morphology is revealed on the fracture surface, as shown inFig. 8d.","['fig8', 'fig6', 'fig6', 'fig8']",[]
4.4,Results.Precipitate stability,"Microstructural stability of M1112which contains cuboidal coherent precipitates is examined. Samples were initially heat-treated at temperatures ranging from 673 to 1073 K for 2 h and, then, followed by water-quenching. The resulting microstructures are presented inFig. 9. It appears that the cuboidal morphology of the B2 nanoprecipitates is maintained up to 873 K (Fig. 9a and b), below which the only obvious change is the gradual increase of the size of B2 particles with the annealing temperature, for example, from 70–110 nm at 673 K to 110–160 nm at 873 K. At a temperature above 973 K, however, B2 particles begin to raft, as seen inFig. 9c and d, indicating the loss of stability. Worse yet, the notorious brittle σ phase (tP-FeCr) with a tetragonal structure begins to appear at T > 873 K, as identified by the XRD result inFig. 10a. It is a result of destabilization of the coherent microstructure. In fact, the BCC matrix is gradually replaced by the growth of σ phase with increasing temperature, since the BCC matrix is enriched with Fe, Co, and Cr, as demonstrated by the STEM results (Fig. 5). This result agrees with the notion that, in many stainless steels, the segregation of Fe and Cr can accelerate the formation of σ phase within the temperature range of 773–1073 K [53]. Our microhardness data as a function of temperature also affirm this phase transition of BCC to σ. As shown inFig. 10b, the microhardness value of the heat-treated M1112below 873 K remains almost constant atHV= 626, but increases drastically to a high value ofHV= 850 when the temperature is above 873 K. Therefore, it may be concluded that, in this series of Al-Ni-Co-Fe-Cr HEAs, the microstructure of cuboidal coherent precipitation is stable below 873 K, beyond which brittle σ phase begins to appear inevitably due to the excessive Fe and Cr in the BCC regions.","['fig9', 'fig9', 'fig9', 'fig10', 'fig5', 'fig10']",[]
5.1,Discussion.Structural evolution and strength of Al2M14HEAs,"Several parameters, such as atomic size and enthalpy of mixing, have been proposed to affect the phase structure formation in HEAs [54,55]. For instance, adding foreign element with larger atomic size is expected to distort the crystal lattice, thus destabilize a close-packed FCC structure and to promote the formation of loose-packed BCC structure [56], for example, the addition of large Al atom into FCC-NiCoFeCr(Mn) alloy [57]. The electron concentration is another factor that can affect the phase stability via the interaction between the Fermi surface in real space and the Brillouin zone in the reciprocal space [58]. In this case, since it is often difficult to obtain the exact value of the valence electrons per atom in a multicomponent system, the valence electron concentration (VEC), i.e.,VEC=∑i=1nci(VEC)i, whereciis the atomic percentage and (VEC)iis theVECvalue of theithelement, is adopted. Several efforts have been also made to determine the stability of FCC and BCC HEAs using this empirical parameter [59].",[],[]
5.1,Discussion.Structural evolution and strength of Al2M14HEAs,"In the present study, we adopted the latter method and found that our HEA series withVEC< 7.35 exhibit a single BCC/B2 solid solution structure, and HEAs with 7.35 <VEC< 8.0 have a dual-phase of (FCC + BCC); this is shown inFig. 7. The tendency of the structural evolution with theVEC,by mutating the TMs, is actually quite similar to that by varying the Al content. The slight difference seems to be the exactVECvalues for defining the phase regions, namely, the dual-phase region in the present alloy series is slightly narrower comparing with that (6.87 <VEC< 8.0) in the literature [59].",['fig7'],[]
5.1,Discussion.Structural evolution and strength of Al2M14HEAs,"To correlate the mechanical strength with the crystal structure, variations of compressiveσyandHVas a function ofVECfor the currently-studied five HEAs are plotted inFig. 7. For easy discussion, various phase boundaries are also drawn. BothσyandHVare noted to decrease as theVECvalue increases and the single-phase BCC alloys (M1112and Al3M14) have the highest strength and hardness. By contrast, the FCC-dominated alloys (M1111and M4433) have the lowest strength, but with a much better ductility (Fig. 6a). From a practical point of view, the dual-phase HEAs seem to have a more balanced strength-ductility property. These results demonstrate that the mutation of transition metals in the Al2M14HEAs, instead of only adding Al, is also able to produce similar effects on the phase structures in HEAs. In fact, high tensile strength and good ductility in some special HEAs, e.g., M1121, seems tunable. The present results also indicate thatVECis a practical parameter to evaluate structural stability in HEAs designed by the current composition formula approach.","['fig7', 'fig6']",[]
5.1,Discussion.Structural evolution and strength of Al2M14HEAs,"It is especially noted that, in this Al2M14HEA series, the presence of the BCC phase is always accompanied by the coherent B2 phase, which contributes to the strengthening of the alloys. In the following, we will discuss microstructural variables that determine the formation and morphology of these coherent precipitates.",[],[]
5.2,Discussion.Formation of cuboidal coherent precipitates,"From both the SEM and TEM observations (Fig. 3), we found that, no matter it is in FCC- or BCC-dominant HEAs, ordered B2 phase always appeared together with the BCC phase. For instance, in the inter-dendritic regions of the FCC-dominant M4433alloy, the ellipsoidal BCC nanoparticles were embedded coherently in the ordered B2 matrix (Fig. 3a and b). The presence of BCC/B2 region is apparently resulted from a high Al content, as evidenced by the fact that the composition of this region is Al21.2Ni29.9Co21.1Fe13.8Cr14.0(at. %,Table 2). On the other hand, in the BCC-dominant M1121alloy, ordered cuboidal B2 nanoparticles are observed to coherently disperse in the dendritic BCC matrix (Fig. 3c and d). Interestingly, similar morphology is also observed in the single-phase BCC M1112alloy (Fig. 3e and f). Largely different from the Al2M14family, the high-Al HEA Al3M14shows a spinodal weave-like microstructure (Fig. 3g), often observed in single BCC HEAs with a high Al content [60].","['fig3', 'fig3', 'fig3', 'fig3', 'fig3']",['tbl2']
5.2,Discussion.Formation of cuboidal coherent precipitates,"In principle, the equilibrium shape of coherent precipitates is determined by minimizing the sum of the elastic and interfacial energies [61–64]. The interface contribution to the total precipitate energy scales with precipitate surface area, generally dominates the shape of small-sized particles. On the other hand, the elastic energy, which is resulted from the lattice misfit accommodation across the coherent interface, scales with the volume of particles and dominates the shape of large-sized particles. Thus, the shape is a function of the particle size. For example, the shape of Al3Sc coherent particles in (Al, Sc)-based alloys changes from sphere to cuboid and, then, plate as the particle size continuously increases [64]. The relative importance of the elastic energy and the interfacial energy is evaluated through the characteristic parameterL,i.e.,L=ε2C44rs, whereεis the lattice misfit,C44is the elastic constant of the matrix,ris the average particle size (the diameter of spherical particle or the length of cuboidal particle), andsis the average specific interfacial energy. It has been reported [61–64] that a smallLusually corresponds to a spherical particle, which transforms to ellipsoidal or cuboidal shape whenLincreases. At a largerL, the fourfold symmetry of cuboidal particles is broken and some low symmetric shapes, like plates, begin to appear.",[],[]
5.2,Discussion.Formation of cuboidal coherent precipitates,"In this study, the lattice misfitεbetween BCC and B2 phases is calculated using the equation ofε= 2 × (aB2-aBCC)/(aB2+aBCC), whereaB2andaBCCare the lattice constants of B2 and BCC, respective. The lattice constantsa, lattice misfitε, particle sizer, and the characteristic parameterLof the current HEAs are summarized inTable 3, in which theC44andsvalues for the BCC/B2 alloys are taken from those of B2-NiAl phase, beingC44= 130 GPa ands= 0.125 J/m2[65–67]. The ellipsoid-shaped BCC nanoprecipitates observed in the inter-dendritic BCC/B2 regions of the M4433alloy appear to result from a smallLvalue (L= 0.2). Since particle sizes in all Al2M14HEAs are comparable, the lattcie misfitεmust play the key role in determining the shape of these particles. Along this line, the ellipsoidal shape of precipitates in M4433is a result of a small lattice misfit ofε= 0.17%. In comparison, the BCC-dominant M1121alloy has a moderateεof −0.38%, thus leading to the formation of coherent cuboidal B2 precipitates. In the single-phase BCC-M1112alloy, a slightly-high lattice misfit ofε= 0.45% still render the alloy with coherent cuboidal B2 nanoparticles (Fig. 3e and f) with a larger particle size (80–120 nm) and a higher volume fraction (53–57%), as compared to the B2 particles in M1121. When the lattce misift is further increased, for example in the single-phase BCC-Al3M14alloy withε= 0.63% (Al content is higher than that in Al2M14), a weave-like morphology is formed. TheLvalue for Al3M14is not available because the great difficulty of measuring the particle size at this state. However, in an analogy, the observation of spinodal microstructure reported in the high Al-containing BCC-AlxNiCoFeCr (x > 0.7) might be attributable to a high lattce misift [31,35].",['fig3'],['tbl3']
5.2,Discussion.Formation of cuboidal coherent precipitates,"The morphology of secondary phase apparently has a profound effect on the mechanical properties. For example, although both M1112and Al3M14have a single BCC structure, the compressive yield strength of M1112alloy is higher than that of the Al3M14(M1112:σyc= 1718 MPa; Al3M14:σyc= 1399 MPa, inTable 1). The strength difference is obviously caused by different microstructures composed of BCC and B2 phases, specifically, the former contains cuboidal coherent precipitates, but the latter has a weave-like morphology. The fact that a large amount of dislocations was observed in the BCC phase and terminated at the BCC/B2 interfaces in M1112after compression (Fig. 4d) and in M1121alloy after tension (Fig. 4c) indicated that extensive plasticity has occurred in these samples. Notably, such dislocation structure was also frequently observed in γ/γ′-type Ni-based superalloys [37,38] which had a uniform distribution of cuboidal coherent precipitates. In the current case, the desirable microstructure is produced by varying the combinations of transition metals, thus tuning the lattice misfit.","['fig4', 'fig4']",['tbl1']
