Section Heading,Section Title,Paragraph,Figures,Tables
3.1,Results and discussion.Microstructure and phases,"In addition, it should be noted that the whole eutectic phases presented in Fig. 4 contain much more Al/Ni than Cr/Fe according to the EDS results in Table 1 . So where do [Fe, Cr] go? In order to illustrate this phenomenon, we thus suppose a simplified dynamic model of forming eutectic structures during solidification, which is presented in Fig. 5 . It is well known that the mixing enthalpy of the atomic paris is a significant factor affecting the combination between two atoms. According to the chemical mixing enthalpies of elements[26], it is clearly shown that the enthalpy of Al-Ni is the lowest. Besides, theoretical studies using abinitiomolecular dynamics simulations (AIMD)[12,27]and CALculation of PHAse Diagram (CALPHAD) method[28]have predicted the preferred interatomic interaction of Al-Ni and Cr-Fe pairs in the liquid supersaturated state, which has been proved in this paper. At a temperature, the instability of spinodal decomposition occurs. This will result in the formation of solute-depletion zone with Cr/Fe and the solute-rich regions with Al/Ni. Once the atomic concentration reaches some level, the ordering of Al and Ni occurs. Finally, equilibrium phases with ordered NiAl and disordered [Fe, Cr] solid solution will be obtained. In the experimental part, we have mentioned that the SEM samples were etched with aqua regia. In this period, the etched phase is mainly [Fe, Cr]. After aqua regia dissolves this solid solution, regular dense skeleton enriched with NiAl is remained as shown in Fig. 4 .","['f0020', 'f0025', 'f0020']",['t0005']
3.2,Results and discussion.Mechanical properties,"The compressive stress-strain curves of AlxCrFeNi alloys at room temperature are shown in Fig. 6 , and Table 2 presents the values of the yield strengthσ0.2, fracture strengthσband plastic strainεpat different Al contents. All AlxCrFeNi alloys exhibit high yield strength (>700MPa) and fracture strength (>3000MPa). Meanwhile, fairly high plastic strain (>20%) is also obtained. When the Al content increases from x=0.9 to x=1.1, the yield strength increases from 770.0 to 1044.0MPa, and the fracture strength increases from 3002.4 to 3513.0MPa. At the same time, the plastic strain of Al0.9-1.1CrFeNi alloys decreases from 37.1% to 27.1%. As a BCC-steady element, it is easy to see that additional Al leads to the increase of strength and the decrease of ductility. But the alloy with more Al about x=1.2 shows both higher strength (σ0.2=906.8MPa,σb=3607.6MPa) and higher ductility (εp=31.4%) abnormally. With further increasing the Al content, Al13 has the highest fracture strength of 3705.3MPa and lowest plastic strain of 24.7%.",['f0030'],['t0010']
3.2,Results and discussion.Mechanical properties,"As illustrated in Fig. 6 , it can be considered that the mechanical properties of AlxCrFeNi alloys are influenced by similar factors and consistent variation trend with Al content increasing is presented. In the previous works of HEAs, it has been well known that the crystal structure has a significant effect on the mechanical properties of HEAs. HEAs with BCC structures usually have better strength and lower ductility than HEAs with FCC structures. In this work, Fig. 1 presents that AlxCrFeNi alloys have only BCC structures, which indicates that the effect of crystal structures on mechanical properties can be neglected. Based on the analysis of microstructures of AlxCrFeNi alloys, it can be inferred the varieties of mechanical properties with Al addition primarily results from the following two aspects: solid solution strengthening and fine grain strengthening.","['f0030', 'f0005']",[]
3.2,Results and discussion.Mechanical properties,"In the HEAs with solid solutions, each atom of component elements can be considered as a solute atom, which has the equal chance to occupy different locations of crystal lattices. And so is the Al addition. In addition to combine to the Ni and form ordered B2 NiAl phases, extra atoms of Al also can dissolve into the disordered BCC [Fe, Cr] solid solutions. However, compared with other atoms like Cr and Fe, Al owns the maximum atom radius. After solute atoms of Al dissolve into the solid solution, severe lattice distortion occurs to keep the lowest energy of the whole lattice system. In this period, the pinning of dislocation may hinder the dislocation movements, which leads to the increase of strength and the decrease of ductility.",[],[]
3.2,Results and discussion.Mechanical properties,"However, it should be noted that the mechanical properties of Al12 are irregular among AlxCrFeNi alloys. From Fig. 6 , Al12 shows not only higher strength but also higher ductility than Al11. This can’t be explained only by solid-solution strengthening. In Fig. 2 , when the x value increases from 1.1 to 1.2, the grains become finer and more boundaries of grains are observed. It is known that more boundaries the alloy contains, higher resistance of deformation it has. Thus the increasing strength of Al12 is resulted by both solid-solution and fine-grain strengthening. Fig. 4 shows the uniform microstructures of the matrix and Al12 presents more dense morphology compared with other alloys. This means that Al12 has the capacity of distributing the deformation and stress concentration more uniformly, which can suffer much more deformation without cracking and breakage.","['f0030', 'f0010', 'f0020']",[]
3.2,Results and discussion.Mechanical properties,"Besides, the change of mechanical properties can also be explained by the morphology and volume fractions of the two phases. In Fig. 2 (low magnification), we can find that the grain size decreases with the increase of Al. Besides, the Fig. 4 shows that the lamellar structures of the matrix are also affected by Al addition and exhibits a dense trend.","['f0010', 'f0020']",[]
3.2,Results and discussion.Mechanical properties,"Because of the similar structures and lattice parameters, it is not easy to obtain the volume fractions of two phases from XRD patterns. But generally speaking, the areas of different zones in BSE images can also reflect the volume fractions of phases., BSE images of Al09-Al13 alloys are shown in Fig. 7 . The light zone is the phase enriched with [Fe, Cr], and the dark zone is enriched with NiAl. After area calculation, the area fractions of the two areas are listed as follows:",['f0035'],[]
3.2,Results and discussion.Mechanical properties,"In Table 3 , it can be concluded that the NiAl decreases and [Fe, Cr] increases with Al addition. When the content of Al increases, solid solution strengthening becomes stronger and leads to the strengthening of mechanical properties like compressive strength.",[],['t0015']
3.2,Results and discussion.Mechanical properties,"In order to make a comparison, Fig. 8 demonstrates the compressive properties of AlxCrFeNi and some other typical HEAs[14,24,29–35], and the data are presented in Table 4 . From Fig. 8 , it is concluded that AlxCrFeNi alloys have relatively high strength, and the ductility of AlxCrFeNi is lower than the HEAs with FCC phases. However, it should be noted that as alloys with duplex BCC structures, it is incredible for AlxCrFeNi to have excellent ductility compared with the presented HEAs with BCC phases. This means that AlxCrFeNi alloys have a good combination of strength and ductility among the typical HEAs shown in Fig. 8 .","['f0040', 'f0040', 'f0040']",['t0020']
3.2,Results and discussion.Mechanical properties,"From Fig. 8 , we can see that it is very meaningful to conduct this investigation of these alloys. On the one hand, compared to other HEAs, AlxCrFeNi contain less component elements and excellent mechanical properties, which means that the quaternary alloys have less cost of production and more potential in future application. On the other hand, the double-phase strengthening mechanism could provide some references to enhance the properties of multi-component alloys like HEAs.",['f0040'],[]
4,Conclusion,"In this paper, AlxCrFeNi multi-component alloys were prepared by arc-melting method. The XRD showed that there were ordered B2 and disordered BCC phases. These two phases were identified to be NiAl and [Fe, Cr] by EDS. From SEM images, it could be observed that the morphology of alloys were eutectic-like structures. The following DSC results of only melting endothermic peaks proved that they were indeed eutectic alloys though there were no obvious growth directions of plate-like phases. Besides, we attempted to introduce the process of eutectic formation in brief by a simplified dynamic model.",[],[]
4,Conclusion,"Compared to some other HEAs with BCC structures, AlxCrFeNi alloys exhibited excellent compressive strength and unexpected ductility. With the increase of Al, strengthening effect of solid solution become stronger and led to the rising strengthen and decreasing deformation. Because of the fine-grain strengthening, Al1.2CrFeNi alloy presented a good combination of strength and ductility among this series of alloys.",[],[]
