Section Heading,Section Title,Paragraph,Figures,Tables
3.1,Results and discussion.Microstructure of the as-cast Co1.5CrFeNi1.5Ti0.5Moxalloys,"As listed in Table 3 , Mo element has weaker binding force to other constituent elements than Fe, Co, Ni, Ti, and Cr. However, the chemical analysis of that “interdendrites” is presented in Fig. 2 c, d and Table 2 , displaying Cr and Mo richσphase, as compared to the whole Co1.5CrFeNi1.5Ti0.5Mox(x=0.5, 0.8) alloys composition ( Table 1 ). The tendency toσphase formation of an austenitic stainless steel can be known from the equivalent chromium content (ECC) equation[56]:(3)ECC=%chromium(Cr)+0.31%manganese(Mn)+1.76%molybdenum(Mo)+0.97%tungsten(W)+2.02%vanadium(V)+1.58%silicon(Si)+2.44%titanium(Ti)+1.7%niobium(Nb)+1.22%tantalum(Ta)-0.266%nickel(Ni)-0.177%cobalt(Co)",['fig2'],"['tbl3', 'tbl2', 'tbl1']"
3.1,Results and discussion.Microstructure of the as-cast Co1.5CrFeNi1.5Ti0.5Moxalloys,"If the ECC is greater than 17–18%, the steel is susceptible toσphase formation. In this case, according to the ECC equation mentioned above, the ECC values for the Co1.5CrFeNi0.5Ti0.5Mo0.5and Co1.5CrFeNi1.5Ti0.5Mo0.8alloys were 43.73% and 53.63%, respectively. This indicates that an ECC of above 43% is susceptible to form that phase. Moreover, according to Conejero et al.[57], the Cr and Mo richσphase forms mainly at grain boundaries in 316L type stainless steels and full austenitic alloys during the solidification.",[],[]
3.2,Results and discussion.Potentiodynamic polarisation curves," Fig. 3 plots the potentiodynamic polarisation curves of the Co1.5CrFeNi1.5Ti0.5Moxalloys with various Mo contents (x=0, 0.1, 0.5, and 0.8) in 0.5M H2SO4solution. The potentiodynamic polarisation curve exhibited active–passive corrosion behaviour, and the Co1.5CrFeNi1.5Ti0.5Moxalloys yielded a wide passive region (Eb−Epp=ΔE>1100mV), which indicated a tendency of the alloys to passivate. Moreover, the passive region of the Co1.5CrFeNi1.5Ti0.5Mo0alloy was broader than that of the Co1.5CrFeNi1.5Ti0.5Mo0.1, Co1.5CrFeNi1.5Ti0.5Mo0.5, and Co1.5CrFeNi1.5Ti0.5Mo0.8alloys. TheEspoccurred for the Co1.5CrFeNi1.5Ti0.5Mo0.8alloy under 0.5M H2SO4solution, which may be attributed to the formation and dissolution of the molybdenum oxide film. Table 4 presents the electrochemical parameters of the Co1.5CrFeNi1.5Ti0.5Mox(x=0, 0.1, 0.5, and 0.8) in deaerated 0.5M H2SO4solution. The corrosion potential (Ecorr) of the Mo-containing alloys was more apparently more noble than that of the Mo-free alloy. However, the corrosion current densities (icorr) of the Co1.5CrFeNi1.5Ti0.5Mo0.1, Co1.5CrFeNi1.5Ti0.5Mo0.5, and Co1.5CrFeNi1.5Ti0.5Mo0.8alloys were 78, 72, and 69 μA/cm2, respectively; theicorrvalue dropped to 30μA/cm2when Mo was eliminated from the alloy, as in Co1.5CrFeNi1.5Ti0.5Mo0.Furthermore, the passive current was increased in those alloys with Mo content. The primary passivation potential (Epp) of the Mo-free alloy was lower than that of the Mo-containing alloys. The critical current density (icri) of the Mo-free alloy was a little higher than that of the Mo-containing alloys. Hence, the Mo alloying element addition has negative effect on the corrosion resistance of the Co1.5CrFeNi1.5Ti0.5Moxalloys.",['fig3'],['tbl4']
3.2,Results and discussion.Potentiodynamic polarisation curves,"The broadest passive region and lowest passive current density under 0.5M H2SO4solution ( Table 4 ) were registered in the Mo-free alloy whose main characteristic is the highest presence of Cr[58]. Although the highest Mo content of Co1.5CrFeNi0.5Ti1.5Mo0.8alloy, lower Cr content with respect to Co1.5CrFeNi1.5Ti0.5Mo0alloy, generated a higher passive current density along the passive region. In the passive region, the measured current comes from the dissolution of the oxide film. The dissolution current of the oxide film increases as the Cr content in the Co1.5CrFeNi1.5Ti0.5Mox(x=0, 0.1, 0.5, and 0.8) alloys decreases, indicating that the addition of Cr can improve the stability of the oxide film. The increase in passive current density with decreasing Cr content is ether due to a change in structure or a decrease in thickness of the passive film. It is generally accepted that low solubility and high stability of chromic oxide (Cr2O3) based products reduce the passive current density and increase the size of the passive region on the pH-potential diagram[59].",[],['tbl4']
3.2,Results and discussion.Potentiodynamic polarisation curves,"The addition of Mo is widely recognised for its beneficial effect on the corrosion resistance of the stainless steels and has been studied extensively in the literature[60–65]. Sugimoto and Sawada[60]concluded that Mo addition to austenitic stainless steels allows formation of a passive film consisted of a Cr (III) oxyhydroxide containing Mo6+ions, which reduces the corrosion current density in the active region for acidic solution. However, Hashimoto et al.[61]proposed that the main effect of Mo was to decrease the rate of dissolution in active zones by formation and retention of Mo (VI) oxyhydroxide or molybdate (MoO42-) at these sites. Furthermore, Ogawa et al.[62]suggested that Mo is first dissolved from the substrate into the solution and then oxidised toMoO42-.",[],[]
3.2,Results and discussion.Potentiodynamic polarisation curves,"As mentioned above, many authors conclude that molybdenum species, present in the passive layer, are mainly ionic compounds (MoO42-), which are adsorbed on the top of the material surface, acting as a barrier against the electrochemical attack[63–67]. However, given the 0.5M H2SO4acidic conditions (pH<1) in this study and according to Pourbaix diagrams[68], an influence of Mo viaMoO42-formation should be considered improbable, since, in these conditions,MoO42-is unstable thermodynamically and tends to precipitate as Mo (VI) oxide, e.g., MoO3. Hence, these diagrams establish MoO3as the only compound formed in 0.5M H2SO4.",[],[]
3.2,Results and discussion.Potentiodynamic polarisation curves,"The obtained polarisation results ( Table 4 ) have revealed that Mo addition tends to increase the corrosion current density of Mo-containing alloys in 0.5M H2SO4. These results are in disagreement with Hashimoto[69]who reported that in the active region of stainless steels, where preferential dissolution of iron and chromium occurred, the formation of the passive molybdenum oxide film was responsible for a large decrease of the current density. The opposite results were found by Bojinov et al.[70]in studies of the electrochemical behaviour of anodic films on pure Cr, Fe–Cr alloys and Fe–Cr–Mo alloys in 1M H2SO4solution. The corrosion current density in the Co1.5CrFeNi1.5Ti0.5Mo0.1alloy is lower than that in the Co1.5CrFeNi1.5Ti0.5Mo0alloy, which may be attributed to the simultaneous presence of lower Cr and slightly higher Mo content (1.8 atom%) in the Co1.5CrFeNi1.5Ti0.5Mo0.1alloy ( Table 2 ). As the Mo content increases from 0.5 to 0.8mol in the high-entropy alloys, the interdendrite phase of the Co1.5CrFeNi1.5Ti0.5Moxalloys is a Cr and Mo richσphase, and the dendrite is a Cr and Mo depleted phase. Theσphase is probably the most studied and undesirable phase in a stainless steel. Formation ofσphase can occur in the austenitic, ferritic, and duplex stainless steels. Especially in duplex stainless steels, the formation ofσphase is accelerated by increased amount of Cr and Mo[71,72]. The formation of that phase not only causes losses in ductility and toughness of the steel, but also reduces its corrosion resistance by removing Cr and Mo from the austenitic matrix[73]. Conejero et al.[57]studied premature corrosion failure of a 316L stainless steel plate exposed to a H2SO4environment. It was reported that a 316L stainless steel plate has failed due to the presence ofσphase, which is deleterious to corrosion performance of the stainless steels in H2SO4solution. Therefore, the Co1.5CrFeNi1.5Ti0.5Mox(x=0.5, 0.8) alloys possessed the lower corrosion current density in comparison with the Mo-free alloy in this study, which could be also attributed to the presence ofσphase.",[],"['tbl4', 'tbl2']"
3.2,Results and discussion.Potentiodynamic polarisation curves," Fig. 4 shows the potentiodynamic polarisation curves of the Co1.5CrFeNi1.5Ti0.5Moxalloys with various Mo contents (x=0, 0.1, 0.5, and 0.8) in 1M NaOH solution. The correspondingEppvaried from −307 to −545mVSHEand theEspwas observed between 317 and 335mVSHEfor the Co1.5CrFeNi1.5Ti0.5Mox(x=0, 0.1, 0.5, and 0.8) alloys under 1M NaOH solution. Table 5 lists the electrochemical parameters of the Co1.5CrFeNi1.5Ti0.5Mox(x=0, 0.1, 0.5, and 0.8) in deaerated 1M NaOH solution. Theicrifor the Co1.5CrFeNi1.5Ti0.5Mox(x=0, 0.1, 0.5, and 0.8) alloys increased with Mo contents, implying that the barrier to passivation increased with the increase of Mo content. Theicorrfor the Co1.5CrFeNi1.5Ti0.5Mox(x=0, 0.1, 0.5, and 0.8) alloys increased with Mo contents and theEcorrvaried from −379 to −657mVSHE. Thus, adding Mo to the Co1.5CrFeNi1.5Ti0.5Moxalloys reduces the corrosion resistance under 1M NaOH solution.",['fig4'],['tbl5']
3.2,Results and discussion.Potentiodynamic polarisation curves,"Stainless steels and alloys containing Cr and Mo are susceptible to transpassive dissolution, because the oxides of these elements are unstable at high anodic potentials. Cr dissolution can take place due to the oxidation of solid Cr (III) oxide to soluble Cr (VI); similarly, Mo (IV) oxide is oxidised to soluble Mo (VI). According to the Pourbaix diagrams[68], the relevant equilibria are(4)2CrO42-+10H++6e-=Cr2O3+5H2O(4′)Eo,VSHE=1.311-0.0985pH+0.0197log(CrO42-)(5)MoO42-+4H++2e-=MoO2+2H2O(5′)Eo,VSHE=0.606-0.1182pH+0.0295log(MoO42-)",[],[]
3.2,Results and discussion.Potentiodynamic polarisation curves,"It can be observed that Mo transpassivity may occur at a significant lower potential than that of Cr. The product of the transpassive region of Mo depends on the pH of test solutions. Therefore,MoO42-is formed in NaOH solutions in this study.",[],[]
3.2,Results and discussion.Potentiodynamic polarisation curves,"The Co1.5CrFeNi1.5Ti0.5Mox(x=0, 0.1, 0.5, and 0.8) alloys achieve their corrosion resistance by formation of an oxide passive layer. It has been reported that Ni, Ti, Co, and their alloys resist corrosion by NaOH solutions[74]. For Ni and its alloys, the generally accepted Ni (II) oxide passive film contributes to retard the corrosion phenomenon by diminishing the corrosion current density (icorr) although it is not the essential element to improve the passive properties of the alloys. The Ti and its alloys have good protective properties due to its compact, passive film that contains the protective titanium dioxide (TiO2), corrosion and passivation behaviour of Co and its alloys in aqueous NaOH solutions are covered by a stable passive film which consists of Co (II) oxide/hydroxide. Therefore, from Table 5 it is clear that theicorrandicrifor the Co1.5CrFeNi1.5Ti0.5Mox(x=0, 0.1, 0.5, and 0.8) alloys increased with the increase of Mo contents in 1M NaOH solutions, which could also be attributed to the simultaneous presence of low Ni, Ti, and Co content in the Mo-containing alloys in comparison with the Mo-free alloy.",[],['tbl5']
3.3,Results and discussion.Cyclic potentiodynamic polarisation,"A cyclic polarisation technique was adopted to determine whether the Co1.5CrFeNi1.5Ti0.5Moxalloys (x=0, 0.1, 0.5, and 0.8) suffered from pitting corrosion in 1M NaCl solution at approximately 25°C. The hysteresis revealed by the cyclic polarisation curve provides information on the pitting corrosion rate and how readily a passive film repairs itself. Negative hysteresis occurs when the reverse scan current density is less than that for the forward scan, and positive hysteresis occurs when the reverse scan current density exceeds the forward scan current density[75].",[],[]
3.3,Results and discussion.Cyclic potentiodynamic polarisation,"Cyclic polarisation measurements were made at a scanning rate of 1mV/s. The potential scan began at −0.5V and continued in the anodic direction until the potential was 1.5V versus the OCP, at which value the potential scan was reversed and returned to where the polarisation began. Fig. 5 plots the cyclic polarisation curves of the Co1.5CrFeNi1.5Ti0.5Moxalloys with various Mo contents (x=0, 0.1, 0.5, and 0.8). The black and gray arrows next to the forward and reverse anodic branches indicate the potential scan directions. In terms of the electrochemical parameters shown in Table 6 , the addition of Mo moves theEbin the noble direction. The cyclic polarisation curve of the Co1.5CrFeNi1.5Ti0.5Mo0alloy was referred to as a pseudo-passive curve because the curve did not exhibit a distinctEpp, but theEbwas observed. The difference betweenEbandEppwas the estimated passive region width ΔE. The ΔEfor the Co1.5CrFeNi1.5Ti0.5Mo0alloy was 557mV. As the Mo content in the Co1.5CrFeNi1.5Ti0.5Moxalloys increased from 0.1 to 0.8mol, the ΔEvaried between 1371 and 1429mV. Therefore, the ΔEof the Co1.5CrFeNi1.5Ti0.5Moxalloys broadened due to the effect of Mo, which is in agreement with Sedriks et al.[58]. The Co1.5CrFeNi1.5Ti0.5Moxalloys (x=0.1, 0.5, and 0.8) alloys showed negative hysteresis in the cyclic polarisation curve, indicating that the Mo-containing alloys were resistant to pitting corrosion in 1M NaCl solution, as can be seen in Fig. 5 b–d. However, the positive hysteresis of the cyclic polarisation curve demonstrates that pitting of the Co1.5CrFeNi1.5Ti0.5Mo0alloy can be induced in 1M NaCl solution, as in Fig. 5(a) . The area contained within a positive hysteresis loop is related to the amount of pit propagation that occurs during the cycle, according to Wilde[76]. The intersection at the passive region defined protection potential (Eprot), below which the established pits on metal surface apparently could not keep on growing. In contrast, new pits would initiate only aboveEb. BetweenEprotandEb, new pits could not initiate, but old ones still could grow. Furthermore, theicorrof the Mo-containing alloys was lower than that of the Mo-free alloy. Therefore, adding Mo element has positive effect on the corrosion resistance of Co1.5CrFeNi1.5Ti0.5Moxalloys in 1M NaCl solution.","['fig5', 'fig5', 'fig5']",['tbl6']
3.3,Results and discussion.Cyclic potentiodynamic polarisation,"It has been well established that the addition of Mo to stainless steels improves the pitting corrosion resistance in media containing chloride[50,58,77–78]. It has been considered that Mo could formMoO42-ions in the solid state in the outer regions of the film in neutral NaCl solutions according to Pourbaix diagrams[68]. ThisMoO42-layer is cation selective and can serve as a very effective pitting inhibitor, which resists the incorporation of anions such as Cl−and Br−, allowing for the growth of the Cr oxide inner barrier layer. The resulting bipolar layer stabilises the oxide phase[65].",[],[]
3.3,Results and discussion.Cyclic potentiodynamic polarisation,"It has been reported that the content of Cr and Mo plays an important role in the corrosion resistance of stainless steels and nickel alloys[79–81]. For Fe–Ni–Cr–Mo stainless steel, such as 316 stainless steels, the relative effectiveness of Cr and Mo contents on pitting or crevice corrosion usually can be assessed qualitatively by pitting resistance equivalent (PRE), which is represented by the empirical equation[82]:(6)PRE=%Cr+3.3%MoIn this study, according to the PRE equation mentioned above, the PRE values for the pitting-resistant Co1.5CrFeNi1.5Ti0.5Mo0.1, Co1.5CrFeNi1.5Ti0.5Mo0.5, and Co1.5CrFeNi1.5Ti0.5Mo0.8alloys are 26.32, 59.05, and 79.31, respectively. The Co1.5CrFeNi1.5Ti0.5Mo0alloy, which is susceptible to pitting corrosion, has PRE value 16.87. This indicates that a PRE of above 26 is crucial to protect the as-cast Mo-containing alloys from pitting corrosion in 1M NaCl solution.",[],[]
3.3,Results and discussion.Cyclic potentiodynamic polarisation,"The obtained polarisation results ( Table 6 ) have shown that the Mo-containing alloys exhibit lower corrosion current density than that of the Mo-free alloy, which is in agreement with the other authors[50,58,77–78]. However, the corrosion current density of the Mo-containing alloys decreases as the Mo content increases from 0.1 to 0.8mol. Although the PRE value for the Co1.5CrFeNi1.5Ti0.5Mo0.8is the highest among the Mo-containing alloys, the corrosion current density is the lowest among the Mo-containing alloys. The major drawbacks of the PRE equation in using parameters based on Cr and Mo contents is that they ignored the relationship between microstructure and pitting corrosion resistance. Kim et al.[83]investigated corrosion ofσphase formation of 25% Cr duplex stainless steel (DSS) in 4M NaCl solutions. According to the author, the increase of Mo content in DSS has been reported to promote formation ofσphase, leading to a reduction in pitting corrosion resistance of the DSS. Similar results were found by Cvijović and Radenković[84]in studies of the microstructure and pitting corrosion resistance of the annealed DSS in 0.5M NaCl solution. In this study, as the Mo content increases from 0.5 to 0.8mol in the high-entropy alloys, the interdendrite phase of the Co1.5CrFeNi1.5Ti0.5Moxalloys is a Cr and Mo richσphase, and the dendrite is a Cr and Mo depleted phase. Mo and Cr contents are higher in the interdendrite than in the dendrite, as can be observed in Table 2 . The PRE value and the associated resistance to pitting may become notably different in the two phases. Therefore, the formation ofσphase in the Co1.5CrFeNi1.5Ti0.5Mox(x=0.5, and 0.8) alloys can result in a significant degradation of pitting corrosion resistance in 1M NaCl solutions.",[],"['tbl6', 'tbl2']"
3.3,Results and discussion.Cyclic potentiodynamic polarisation,"A passive film breaks down when the applied potential is raised into the transpassive region of the potentiodynamic polarisation curve, and the formation of pits can be initiated at discrete locations on the metal surface[85]. A passive film is generally believed to repair itself when the repassivation potential (Erp) exceeds the corrosion potential. As listed in Table 6 , theErpis more noble than theEcorr, regardless of whether Mo is incorporated. As the Mo content in the Co1.5CrFeNi1.5Ti0.5Moxalloys increases from 0 to 0.1mol, theErprises from 32.5 to 761mVSHE. However, as the Mo content in the Co1.5CrFeNi1.5Ti0.5Moxalloys increases from 0.1 to 0.8mol, theErpfalls from 761 to 476mVSHE. It is assumed that the presence of theσphase in the Co1.5CrFeNi1.5Ti0.5Mox(x=0.5, 0.8) alloys reduces the repassivation performance. Therefore, the addition of appropriate Mo to Co1.5CrFeNi1.5Ti0.5Moxalloys improves the ability to restore its passive film.",[],['tbl6']
3.4,Results and discussion.SEM photomicrographs of corroded surfaces," Fig. 6 presents the SEM microstructure of the Co1.5CrFeNi1.5Ti0.5Moxalloys after potentiodynamic polarisation in deaerated 0.5M H2SO4. According to the SEM images, surface examination showed that the major types of corrosion were mainly uniform corrosion. As the Mo content increases from 0.5 to 0.8mol in the high-entropy alloys, according to the Table 2 , the interdendrite phase of the Co1.5CrFeNi1.5Ti0.5Moxalloys is a Cr and Mo rich phase, and the dendrite is a Cr and Mo depleted phase. The active dendrites are coupled to the Cr and Mo depleted and Cr and Mo rich passive interdendrites. The low anode/cathode surface area ratio results in galvanic corrosion at the dendrites, and the electrochemical action causes attack along the dendrites in Cr and Mo depleted alloys. To verify the composition of the interdendrite phase, the EDS analysis was used, and the result is listed in Table 7 . There are two areas, designated A and B in Fig. 6 c after the potentiodynamic polarisation of the alloy Co1.5CrFeNi1.5Ti0.5Mo0.5in deaerated 0.5M H2SO4. Area A is the interdendrite and area B is the dendrite. The EDS analysis demonstrates that the interdendrites of the Co1.5CrFeNi1.5Ti0.5Mo0.5alloy are rich in Cr and Mo, but poor in Co, Ni, and Fe. Especially, the atomic percent of Mo in the interdendrites (23.9 atom%) considerably exceeds that in the dendrites (6.4 atom%) in the Co1.5CrFeNi0.5Ti0.5Mo0.5alloy. Therefore, the corrosion on the Co1.5CrFeNi1.5Ti0.5Moxalloys (x=0.5, and 0.8) alloys was concentrated to the dendrites.","['fig6', 'fig6']","['tbl2', 'tbl7']"
