Section Heading,Section Title,Paragraph,Figures,Tables
3.3,"Results and discussion.Kinetics for alloys Tix, Vy, and Zrz","Fig. 7(a)–(c) presents the hydrogen absorption kinetics of alloys Zrzat 25, 80 and 150 °C, respectively,Fig. 7(d) shows their correspondingt0.9.Fig. 7(d) reveals that the values oft0.9of alloys Zrzdecrease aszincreases, because Zr has a larger atomic radius than the other elements in the alloys. The effect of temperature ont0.9is similar to that for Vy.","['fig7', 'fig7', 'fig7']",[]
3.4.1,"Results and discussion.PCI curves of alloys Tix, Vy, and Zrz.Maximum hydrogen storage capacity","Fig. 8(a) plots the PCI curves of alloys Tixat 25 °C. The maximum hydrogen storage capacity, (H/M)max, increases withxin the range 0.5 ≤x≤ 2.0. Alloy Ti2has the largest (H/M)max, which is 1.8 wt%. However, (H/M)maxsharply falls to 1.2 wt% atx= 2.5. As shown inFig. 8(b), the relationship between (H/M)maxandxat 80 °C is the same as at 25 °C. Restated, (H/M)maxat 80 °C increases withxin the range 0.5 ≤x≤ 2.0, but declines sharply atx= 2.5. Since Ti is a strong hydrogen absorption element, adding Ti increases the affinity between alloys and hydrogen. Nevertheless, severe segregation occurs when excess Ti is added, as in Ti2.5. From the SEM/EDS mapping of alloy Ti1inFig. 11, all elements are roughly uniformly distributed in alloy Ti1, except for some slight segregation of Ti and Zr. In alloy Ti2.5, shown inFig. 12, Ti apparently segregates. The presence of a region that is lacking in Ti and Zr, caused by the segregation of Ti and Zr, is believed to reduce the overall size of the effective region of hydrogen absorption. Hence, (H/M)maxdeclines atx= 2.5. Additionally, (H/M)maxusually declines as temperature increases because the absorption of hydrogen is an exothermic reaction. ComparingFig. 8(a) with 8(b)shows that the values of (H/M)maxat 25 °C exceeds those at 80 °C for 0.5 ≤x≤ 2.0. The value of (H/M)maxat 25 °C (1.2 wt%) is lower than that at 80 °C (1.3 wt%) atx= 2.5, suggesting that the surface oxides of alloy Ti2.5are decomposed at 80 °C in a high-pressure environment. Consequently, the (H/M)maxof alloy Ti2.5is abnormally larger at 80 °C than at 25 °C.Fig. 9(a) and (b) plots the PCI curves of alloys Vyat 25 and 80 °C, respectively. The values of (H/M)maxrange from 1.4 to 1.6 wt% and from 0.75 to 1.25 wt% at 25 and 80 °C, respectively. No clear relationship exists between (H/M)maxandyvalue at 25 or 80 °C. Alloy V2.6at 25 °C has the highest value of (H/M)max. The (H/M)maxvalues at 25 °C exceed those at 80 °C.Fig. 10(a) and (b) plots the PCI curves of alloys Zrzat 25 and 80 °C, respectively. InFig. 10(a), the (H/M)maxvalues at 25 °C greatly increase withzin the range 0.4 ≤z≤ 1.6, but only slightly increase withzforz> 1.6. Like Ti, Zr is a strongly hydrogen-absorbing element. Therefore, (H/M)maxdepends onzfrom 0.4 to 1.6. However, Zr also tends to segregate in alloy[20]. Whenz> 1.6, the serious segregation of Zr reduces (H/M)max.Fig. 13presents the SEM/EDS mapping of Zr3, indicating serious segregation of Zr. As for alloys Vy, the (H/M)maxvalues of alloys Zrzat 25 °C exceed those at 80 °C.","['fig8', 'fig8', 'fig11', 'fig12', 'fig8', 'fig9', 'fig10', 'fig10', 'fig13']",[]
3.4.1,"Results and discussion.PCI curves of alloys Tix, Vy, and Zrz.Maximum hydrogen storage capacity","(H/M)maxis directly related to the enthalpy of formation of the alloy elements and hydrogen. Ti, V, and Zr are strongly hydrogen-absorbing elements because of their large negative hydride-forming enthalpies. The enthalpies of formation of ZrH2, TiH2, and VH are −162.8, −123.8, and −37.4 kJ/mol H2, respectively. Ti and Zr are more effective than V in improving (H/M)maxfor a given molar ratio. However, although the enthalpy of formation ZrH2is more negative than that of TiH2, the highest (H/M)maxis that of Tix(1.82 wt%) and not that of Zrz(1.80 wt%) because the segregation of alloys Zrzis more serious than that of Tix.",[],[]
3.4.2,"Results and discussion.PCI curves of alloys Tix, Vy, and Zrz.Plateau pleasures","Fig. 8(a) shows that the plateau pressures of alloys Tixrange from 0.1 to 10 atm at 25 °C. In the PCI curves of alloys Ti1.5–2.5, the plateau pressures decrease withx. As displayed inFig. 8(b), the plateau pressure at 80 °C also declines asxincreases in the range 1.5 ≤x≤ 2.5. Based on the effect of atomic size on interstitial sites, discussed above, adding Ti is expected to reduce the plateau pressure. Additionally, an increase in temperature usually increases the plateau pressure of the alloy. ComparingFig. 8(a) with 8(b)reveals that the plateau pressure of Tixat 80 °C exceeds that at 25 °C.","['fig8', 'fig8', 'fig8']",[]
3.4.2,"Results and discussion.PCI curves of alloys Tix, Vy, and Zrz.Plateau pleasures","Fig. 9(a) plots the PCI curves of alloys Vyat 25 °C. Since the addition of V slightly enlarges the interstitial sites, no obvious relationship exists between the plateau pressure andy. Like those of alloys Tix, the plateau pressures of alloys Vyat 80 °C exceed those at 25 °C.",['fig9'],[]
3.4.2,"Results and discussion.PCI curves of alloys Tix, Vy, and Zrz.Plateau pleasures","Fig. 10(a) shows that the plateau pressures of alloys Zrzincrease withz. Alloys Zrzhave lower plateau pressures than alloys Tixand Vy. The plateau pleasures are below 0.1 atm forz≥ 1.3. According to the effect of the atomic radius, discussed above, the atomic size is responsible for the lowering of plateau pleasures of alloys Zrz. Alloys Zr1.3–1.6have higher plateau pressures at 80 °C than at 25 °C, as shown inFig. 10(b).","['fig10', 'fig10']",[]
3.4.2,"Results and discussion.PCI curves of alloys Tix, Vy, and Zrz.Plateau pleasures","Liket0.9, the plateau pressure of an alloy is also thought to relate to the size of the interstitial sites. The atomic radii of Ti, V, and Zr are 1.47, 1.34, and 1.60 Å, respectively. Because of this atomic effect, a sample that contains concentrated Ti or Zr has larger interstitial sites. For CoFeMnTixVyZrzalloys, a change ofxandzis expected to have a greater effect on the plateau pressure than is a change ofy.",[],[]
3.4.3,"Results and discussion.PCI curves of alloys Tix, Vy, and Zrz.Hysteresis and volume expansion after PCI test","As shown inFig. 8(a), the hysteresis of absorption/desorption for alloys Tixincreases withx. The hysteresis of absorption/desorption is related to the retention of hydrogen. Comparing the right-hand ends of the PCI curves of alloys inFig. 8(a) reveals that the amount of hydrogen absorbed in Tixincreases withxin 0.1–10 atm. The absorption hydrogen is also evidenced by the volume expansion, revealed by XRD. Table 1 lists the volume expansion of Tixafter the PCI test, which increases withx. This phenomenon is related to the atomic radius of Ti and the enthalpy of formation of TiH2, which is −123.8 kJ/mol H2, so the strong affinity between Ti and H makes hydrogen desorption very difficult, and thus increases hysteresis. Additionally, the amount of hydrogen absorbed by Tixat 80 °C is slightly less than at 25 °C, as determined by comparingFig. 8(a) with 8(b).","['fig8', 'fig8', 'fig8']",['tbl1']
3.4.3,"Results and discussion.PCI curves of alloys Tix, Vy, and Zrz.Hysteresis and volume expansion after PCI test","Fig. 9(a) and (b) plots the PCI curves of alloys Vyat 25 and 80 °C, respectively. The curves of alloys Vyshow no obvious hysteresis of absorption/desorption among the PCI curves. The absorbed hydrogen in alloys Vyis less than that in alloys Tix. Therefore, alloys Vyexhibit a smaller deviation in the volume expansion than Tix, as listed in Table 1 .Fig. 9(a) and (b) indicate no obvious relationship betweenyand the absorption/desorption hysteresis. Restated, theyvalue only slightly affects hydrogen absorbed by Vyat 0.1–10 atm. Since the enthalpy of formation of VH is −37.4 kJ/mol H2, hydrogen is easily desorbed.Fig. 9(a) and (b) also presents information concerning alloys Vy, in which the amount of absorbed hydrogen does not vary with temperature.","['fig9', 'fig9', 'fig9']",['tbl1']
3.4.3,"Results and discussion.PCI curves of alloys Tix, Vy, and Zrz.Hysteresis and volume expansion after PCI test","Fig. 10(a) and (b) plots the PCI curves of alloys Zrzat 25 and 80 °C, respectively. Except for alloys Zr1and Zr1.3, the absorption and desorption regions of PCI almost overlap at both 25 and 80 °C, so determining the hysteresis in the PCI curves is difficult. The enthalpy of formation ZrH2is −162.8 kJ/mol H2. Owing to the strong affinity between Zr and H, hydrogen is retained in the alloys Zrzafter the PCI tests. In fact, the volume expansion of alloys Zrzdecreases aszincreases forz> 1.3. In particular, the volume expansion of Zr1.6reaches a maximum of 23.83%. The volume expansion determined by XRD confirms that alloys Zrzretain much hydrogen.",['fig10'],[]
3.5,Results and discussion.Thermodynamic analysis,"In this study, the enthalpy of formation of metal hydride is calculated using the averaged enthalpy of formation method[21]. The calculated averaged enthalpy of formation, ΔHcal, can be expressed as follows.(2)ΔHcal=[(∑XiΔHi)(Hatom/Matom)max]/(Hatom/Matom)calwherexi, ΔHi, (Hatom/Matom)max, and (Hatom/Matom)calrepresent the molar fraction of each alloy element, the enthalpy of formation generated from alloy element “i” and hydrogen, the experimentally determined maximum hydrogen storage capacity, and the maximum hydrogen storage capacity calculated by averaging over the hydrides of individual components of the alloy, respectively. (Hatom/Matom)max, and (Hatom/Matom)calcan be abbreviated as (H/M)maxand (H/M)cal, or simply (H/atom)maxand (H/atom)cal, respectively. (H/M)calcan be regarded as a hydrogen coordination number of an alloy. In this approximation, the enthalpy of alloy mixing is neglected because it is smaller than the hydride formation enthalpy in most cases. Consider LaNi5as an example; the individual hydrides are LaH2and NiH; the maximum hydrogen storage capacity of LaNi5is 1.39 wt%, and the associated parameters are as follows.xLa=1/6;xNi=5/6,ΔHLaH2=−209kJ/mol;ΔHNiH=8.36kJ/mol,(H/M)max=[(138.91×1+58.71×5)×1.39%]/(1+5)=1.00H/atom,(H/M)cal=(2×1+1×5)/(1+5)=1.16H/atom,",[],[]
3.5,Results and discussion.Thermodynamic analysis,"From Eq.(2),ΔHcal=(1/6×−209+5/6×8.36)×(1.00/1.16)=−24.02(kJ/mol).",['fd2'],[]
3.5,Results and discussion.Thermodynamic analysis,"Notably, in the above calculation, the enthalpy of formation of compounds of La and Ni is neglected. As listed in Table 2 , (H/atom)maxis strongly related to ΔHcalfor Tix, Vy, and Zrz. (H/M)max, the ΔHcaland (H/M)calvalues of Mg2Ni, LaNi5, TiFe, TiCo, ZrB2(AB2), and BCC[22–29]alloy systems are summarized in Table 3 .Fig. 14plots (H/atom)maxvs. ΔHcal. A plot of (H/atom)maxagainst ΔHcalis linear for A2B and AB5alloy systems, but spreads over a wide range and is highly non-linear for Tix, Vy, and Zrz, AB and AB2alloy systems. Therefore, the hydrogen coordination numbers of AB and AB2are more sensitive to composition than those of A2B and AB5, because the lattices of AB and AB2slowly change from ordered to disordered upon compositional change. Owing to significant difference between (H/M)caland (H/M)max, the fitted slopes of (H/atom)maxagainst ΔHcalvary over a wide range for AB and AB2alloy systems. Moreover, the fitted slopes for Mg2Ni and LaNi5are lower than those of the AB2alloy system. That is, for a given ΔHcal, the (H/atom)maxvalues of Mg2Ni and LaNi5exceed those of AB and AB2implying that Mg2Ni and LaNi5can retain a large quantity of hydrogen without a highly negative ΔHcal. As a result, Mg2Ni and LaNi5alloy systems usually have less of a problem of hysteresis than do AB and AB2alloy systems.",['fig14'],"['tbl2', 'tbl3']"
4,Conclusions,"Because of the high-entropy effect in the alloy system, a single C14 Laves phase is present in CoFeMnTi0.5–2.5VZr, CoFeMnTiV0.4–3.0Zr, and CoFeMnTiVZr0.4–3.0alloys before and after PCI tests. Therefore, in designing alloys, such as CoFeMnTixVyZrzalloy systems for the absorption and desorption of hydrogen, the hydrogen storage properties can be improved by varying greatly the Ti, V, and Zr contents without changing the crystal structure, simplifying the design of the alloy.",[],[]
4,Conclusions,"The factor that dominates the maximum hydrogen storage capacity (H/M)maxis the affinity between the alloy elements and hydrogen. Ti and Zr are involved in hydrogen absorption in CoFeMnTixVZr and CoFeMnTiVZrzalloys, respectively. (H/M)maxincreases withxandzin the ranges 0.5 ≤x≤ 2, and 0.4 ≤z≤ 2.3, respectively. The decrease in (H/M)maxin alloys Ti2.5and Zr2.3–3.0is attributed to the serious segregation of Ti and Zr. Following hydrogen desorption, a large amount of hydrogen is retained in alloys Zrzbecause of the strong bonding between Zr and H.",[],[]
4,Conclusions,"According to PCI tests, the factor that dominatest0.9and the plateau pleasure is the size of the interstitial sites that are associated with the lattice constants. The atomic radii of Zr, Ti, and V are 1.60, 1.47, and 1.34 Å, respectively. The mean equivalent atomic radius of CoFeMnTiVZr, calculated from the lattice parameters, is 1.365 Å. Adding Zr or Ti enlarges the interstitial sites of the alloys, and expands of the lattice. Therefore, thet0.9values of alloys Zrzand Tixdecrease aszandxincrease, respectively. The plateau pressures of alloys Zrzand Tixalso decrease withzandx, respectively.",[],[]
4,Conclusions,"(H/atom)maxis a linear function of ΔHcalfor A2B and AB5alloy systems, but is highly non-linear for Tix, Vy, Zrz, AB, and AB2. (H/atom)maxis strongly related to ΔHcalfor Tix, Vy, and Zrz.",[],[]
