Section Heading,Section Title,Paragraph,Figures,Tables
3.2,Results and discussion.Electrical resistivity,"Electrical resistivity of materials is generally controlled by various factors such as temperature and composition[14–16]. For alloys at temperatures lower than the Debye temperature where thermal effect is low, electrical resistivity is influenced by electron–electron interaction (T1/2), magnetic effect (T2), and phonon (T3). At temperature very near absolute zero temperature a Kondo-type term, lnT, may appear in the expression of electrical resistivity for dilute magnetic atoms in nonmagnetic alloys[13]. At intermediate temperatures, e.g., 100–200K,TandT2may contribute to electrical resistivity. At temperatures higher than the Debye temperature where thermal effect is significant, electrical resistivity is proportional to temperatureT, and electrical resistivityρmay be written asρ=ρo+cT[16]. Fig. 2(b)  shows electrical resistivity at temperatures in 4–400K for AlxCoCrFeNi (x=1, 1.5 and 2) alloys. Because of uncontrollable experimental reasons there is deviation for data at 300K. However, we still can see the effect of temperature on the electrical resistivity. It is concluded that electrical resistivity of AlxCoCrFeNi (x=0–2) alloys is principally controlled by electron–electron interaction (T1/2), magnetic effect (T2), and phonon (T3) at temperatures in 4–300K, and by phonon (T) at temperatures in 300–400K.",['fig2'],[]
3.3,Results and discussion.Thermal conductivity,This part of study aims to understand the thermal conductivityκ(T) of AlxCoCrFeNi (0≤x≤2) alloys. The relation betweenκ(T) andTis first discussed. Then the Wiedemann–Franz law is applied to examine the phonon to electronic contribution to thermal conductivity.,[],[]
3.3,Results and discussion.Thermal conductivity,"Thermal conductivityκ(T) is generally obtained from measurements of thermal diffusion coefficientα(T), specific heatS(T), and densityρ(T) of a material at a temperatureT, and then calculated according to equationκ(T)=α(T)×S(T)×ρ(T)[17]. It is a measure of thermal conducting capability of a material. Fig. 3(a) shows thermal conductivity of alloys in this study as a function of temperature. It is seen thatκ(T) for AlxCoCrFeNi (0≤x≤2) alloys increases with temperature, contrary to that of pure metal. For pure metals the collision frequency of electrons with phonons of lattices increases with temperature, enabling a shorter mean free path, and a decrease in thermal conductivity. Due to a smaller carrier concentration (1019–1021cm−3in temperature range of 4–300K), carrier concentration decreasing with temperature[7]and lattice distortion effect that making a low sensitivity of phonon concentration with respect to temperature as well as a larger linear thermal expansion in these alloys, the mean free path of electrons increases with temperature. This explains whyκ(T) for AlxCoCrFeNi (0≤x≤2) alloys increases with temperature in Fig. 3(a) . Fig. 3(b)  shows thermal conductivity of alloys as a function ofx. At a specificT,κ(x) decreases withxin each single-phase region for both FCC and BCC regions, andκ(BCC) is greater thanκ(FCC). Thermal conductivity in the FCC+BCC duplex region,κ(FCC+BCC) is the lowest for each specificT. This phenomenon is easily understood. Since in each single-phase region, and the larger scattering effect for larger lattice distortion due to Al addition evidenced from the above-mentioned XRD patterns, thereforeκ(x) decreases withxin each single-phase region for both FCC and BCC regions at a specificT. The BCC structure possesses more open space (32%) than the FCC structure does (26%) as well as a higher Young's modulusE, and a higher phonon velocity,υph=(E/ρ)1/2,κ(BCC) is greater thanκ(FCC) accordingly. Because there exists a more interface boundary in duplex-phase region than in single-phase region, the thermal conductivity in the FCC+BCC duplex region,κ(FCC+BCC), is the lowest for each specificT.","['fig3', 'fig3', 'fig3']",[]
3.3,Results and discussion.Thermal conductivity,"In pure metals thermal conductivity is mainly from electronic contribution at all temperatures. At not too low temperatures according to the Wiedemann–Franz law (WF law),κ/σ=LT, the ratio of thermal conductivity to electrical conductivity is directly proportional to temperature, with the valueLof the constant of proportionality independent of the particular metal[13,18]. In impure or disordered alloys such as alloys in this study, electron mean free path is reduced by collision with impurities, and the phonon contribution may be comparable with the electronic contribution[13]. In this case, theκterm is divided in two parts,κ=κe+κph, whereκeis the electronic part andκphis the phonon part[19,20]. Therefore, the value ofL( Fig. 4 ) may be written asL=Le+Lph, whereLeis the proportionality contributed by electrons,Lphthat by phonons, andLe=Lo=2.45×10−8WΩ/K2, the Lorenz number. If we rewrite WF law asκ=κe+κph=LσT=(Lo+Lph)σT, we may use this equation and from related experimental data to calculateκeandκphfromκe=LoσTandκph=LphσT, respectively. The results of calculation are listed in Table 2 . Table 2 indicates that the phonon contribution to thermal conductivity,κph, is actually comparable with the electronic contribution,κe. The ratio ofκph/κeranges from 0.64 to 2.66 for AlxCoCrFeNi alloys in this study. Table 3 lists the carrier concentration, resistivity, and comparison ofκewithκph, for various materials. It shows that AlxCoCrFeNi alloys are of semi-metals.",['fig4'],"['tbl2', 'tbl2', 'tbl3']"
3.4,Results and discussion.Thermal expansion,"The coefficient of thermal expansion (CTE) of as-homogenized AlxCoCrFeNi alloys decreases withx( Table 4 ). According to the theory of thermal expansion, in lowest order the thermal expansion 〈d〉 can be written as 〈d〉=(3g/4c2)kBTunder a potential energy of a formU(d)=cd2+gd3, wheredis a displacement equilibrium separation for atoms at absolute zero, andcandgare positive[22]. Therefore the thermal expansion coefficient of as-homogenized AlxCoCrFeNi alloys decreases withxmeans that (3g/4c2) decreases withxin alloys. Fig. 5 shows variation of thermal expansion of as-homogenized AlxCoCrFeNi alloys with temperature in the range of 423–1073K. In this figure except curves for H-0.875 and H-1 that have two minima, i.e., 781.2K and 940K, and 844.1K and 920K, respectively, all curves have only single minimum. In order to understand this anomaly in CTE we performed high-temperature XRD (HTXRD) from 773K to 973K, and DTA from 300K to about 1200K to examine in situ microstructure and to look for existence of phase transformation, respectively. Fig. 6 presents results of DTA ( Fig. 6(a) ) and HTXRD ( Fig. 6(b) ). For comparison simplicity in Fig. 6(a) , we show only two DTA tracing curves for H-0.875 and H-1 that have two minima in Fig. 5 , and one DTA tracing curve for H-0.75 that has typically one minimum in Fig. 5 . One can easily see one minimum in each DTA tracing curve for H-0.875 (930K) and H-1 (910K), while there is no such minimum for H-0.75 in the testing temperature range, indicating that H-0.875 and H-1 have phase transition in the range of testing temperatures, while H-0.75 does not. The phase transition for H-0.875 was checked by in situ XRD from 773K to 973K at an interval of 50K and is shown in Fig. 6(b) , and is identified as precipitation of σ phase that has a NiCoCr structure and is present at temperatures higher than 873K. This temperature is lower than the transition temperature (930–940K) obtained from CTE and DTA, but is higher than the temperature (781.2K) of the first minimum in CTE curve. Since the precipitation of σ phase is a diffusion process, especially for multicomponent alloys[23], its occurrence will delay during CTE and DTA measurements. It is no wonder that the transition temperature (930–940K) obtained from CTE and DTA must be higher than 873K ( Fig. 7 ).","['fig5', 'fig6', 'fig6', 'fig6', 'fig6', 'fig5', 'fig5', 'fig6', 'fig7']",['tbl4']
3.4,Results and discussion.Thermal expansion,"The first minimum in CTE curves is attributed as caused by the invar-type thermal expansion anomaly, i.e., as temperature rises in addition to the normal thermal expansion due to anharmonic effects in crystals, there is an additional portion of expansion due to magnetic ordering[24–26]. This portion of expansion due to magnetic ordering decreases with degree of disordering as temperature increases, and vanishes at Curie or Néel temperature and higher temperatures so that there is a minimum in CTE at Curie or Néel temperature. AlxCoCrFeNi alloys are ferromagnetic[7], showing the invar-type thermal expansion anomaly. The Curie temperatures obtained from the invar effect in CTE measurements show slightly increase withxin the FCC- and BCC-single-phase regions, while there is a minimum for Curie temperature in the duplex FCC+BCC structure region in this study ( Fig. 8 ). By use of the invar effect to measure this second order phase transition one can have accurate data for Curie temperature. We also estimate the corresponding molecular field of the order of 107Oe shown in Fig. 8 by assuming the magnetization of each alloy being with one Bohr magneton[27].","['fig8', 'fig8']",[]
4,Conclusions,"1.Weak X-ray diffraction intensities suggest severe X-ray scattering effect in AlxCoCrFeNi high-entropy alloys. They also decrease with increasing aluminum content in single-phase regions because of the increasing X-ray scattering effect.2.Electrical resistivity of AlxCoCrFeNi alloys increases with increasing temperature, and is linearly proportional to temperature because of increasing phonon–electron effect. The electrical resistivity of temperature dependence in high-entropy alloys is similar to that of conventional alloys.3.Thermal conductivity of AlxCoCrFeNi alloys increases with increasing temperature. In duplex phases region, there are more barriers to carriers because of large amount of phase boundaries in the alloys, and thus conductivity is smaller than that in single-phase region. When volume fraction of FCC and BCC is equivalent, the conductivity has the minimum value.4.Because of the severe X-ray scattering effect, electrical conductivity and thermal conductivity for AlxCoCrFeNi alloys are much smaller than for pure metals. According to carrier concentration, electrical resistivity, and thermal conductivity, phonon content of the thermal conductivity is equivalent to electron content in high-entropy alloys, and their transport properties are similar to those of semi-metals.5.Coefficients of thermal expansion for AlxCoCrFeNi alloys relate closely to atomic bonding. CTEs decrease withxin this study.6.AlxCoCrFeNi alloys are ferromagnetic, showing the invar-type thermal expansion anomaly, i.e., as temperature rises in addition to the normal thermal expansion due to anharmonic effects in crystals, there is an additional portion of expansion due to magnetic ordering. This portion of expansion due to magnetic ordering decreases with degree of disordering as temperature increases, and vanishes at Curie or Néel temperature and higher temperatures so that there is a minimum in CTE at Curie or Néel temperature. The Curie temperatures obtained from the invar effect in CTE measurements show slightly increase withxin the FCC- and BCC-single-phase regions, while there is a minimum for Curie temperature in the duplex FCC+BCC structure region in this study.",[],[]
4,Conclusions,Weak X-ray diffraction intensities suggest severe X-ray scattering effect in AlxCoCrFeNi high-entropy alloys. They also decrease with increasing aluminum content in single-phase regions because of the increasing X-ray scattering effect.,[],[]
4,Conclusions,"Electrical resistivity of AlxCoCrFeNi alloys increases with increasing temperature, and is linearly proportional to temperature because of increasing phonon–electron effect. The electrical resistivity of temperature dependence in high-entropy alloys is similar to that of conventional alloys.",[],[]
4,Conclusions,"Thermal conductivity of AlxCoCrFeNi alloys increases with increasing temperature. In duplex phases region, there are more barriers to carriers because of large amount of phase boundaries in the alloys, and thus conductivity is smaller than that in single-phase region. When volume fraction of FCC and BCC is equivalent, the conductivity has the minimum value.",[],[]
4,Conclusions,"Because of the severe X-ray scattering effect, electrical conductivity and thermal conductivity for AlxCoCrFeNi alloys are much smaller than for pure metals. According to carrier concentration, electrical resistivity, and thermal conductivity, phonon content of the thermal conductivity is equivalent to electron content in high-entropy alloys, and their transport properties are similar to those of semi-metals.",[],[]
4,Conclusions,Coefficients of thermal expansion for AlxCoCrFeNi alloys relate closely to atomic bonding. CTEs decrease withxin this study.,[],[]
4,Conclusions,"AlxCoCrFeNi alloys are ferromagnetic, showing the invar-type thermal expansion anomaly, i.e., as temperature rises in addition to the normal thermal expansion due to anharmonic effects in crystals, there is an additional portion of expansion due to magnetic ordering. This portion of expansion due to magnetic ordering decreases with degree of disordering as temperature increases, and vanishes at Curie or Néel temperature and higher temperatures so that there is a minimum in CTE at Curie or Néel temperature. The Curie temperatures obtained from the invar effect in CTE measurements show slightly increase withxin the FCC- and BCC-single-phase regions, while there is a minimum for Curie temperature in the duplex FCC+BCC structure region in this study.",[],[]
