Section Heading,Section Title,Paragraph,Figures,Tables
4,Discussion,"Alloying of Hf, Zr and Ti with Ta and/or Nb is known to stabilize the high-temperature BCC phase and may result in a mixture of the BCC and HCP solid solution phases (or even a single BCC phase in the Ti alloys) at RT. Therefore, the presence of the disordered BCC phase in the quinternary alloy, which contains 40 at.% of the BCC-stabilized elements, is expected. It is however not yet known if the BCC phase is thermodynamically stable at RT or it is metastable and formation of the low temperature HCP phase is kinetically restricted due to slow diffusivity of elements in the multicomponent alloys[1,3,24]. In order to address this question, an additional study involving long-time annealing at temperatures below 600°C is required.",[],[]
4,Discussion,"Using rule of mixtures (i.e. Vegard's law[25]), one can calculate the ‘theoretical’ crystal lattice parameteramixof the disordered BCC solid solution:(1)amix=∑ciaiHereciis the atomic fraction of elementi. The calculated (Calc.)amixis given in Table 2 . The experimental (Exp)avalue, determined from the X-ray diffraction pattern, is also given in this table. It can be seen that the calculated and experimental values ofaare practically the same, which indicates that the lattice parameter of the alloy follows rule of mixtures. This analysis supports the X-ray results that the alloying elements are randomly distributed in the BCC phase.",[],['tbl0010']
4,Discussion,"The theoretical density,ρmix, of a disordered solid solution is given by Eq.(2):(2)ρmix=∑ciAi∑ciAi/ρiwhereAiandρiare the atomic weight and density of elementi. Theρivalues of the alloying elements taken from ref.[26]and the calculatedρmixvalue of the alloy (9.89g/cm3) are given in Table 2 . It can be seen that the calculated density is about 0.50% smaller than the experimentally determined density of the alloy (9.94g/cm3). This very small difference can be due to experimental errors in determining the alloy composition and density. We may thus conclude that the alloy density follows the rule of mixtures, which is also in agreement with the random (disordered) distribution of the alloying elements in the BCC lattice of the alloy.",[],['tbl0010']
4,Discussion,"The RT yield strength and Vickers microhardness of the HIP’d Ta20Nb20Hf20Zr20Ti20alloy areσ0.2=929MPa andHv=3826MPa, which gives the hardness to stress ratioϕ=Hv/σ0.2=4.12. This is noticeably higher than the valueϕ=3, which was predicted theoretically and observed experimentally for non-strain hardening materials[27]. Taber[27, p. 175]has noticed thatϕ=3 also holds for pure metals and commercial alloys, regardless of the initial state of strain hardening, if the engineering stressσ8corresponding to the engineering strainɛ∼8%, which is the average plastic strain during Vickers indentation, is used instead ofσ0.2. From the deformation behavior of the Ta20Nb20Hf20Zr20Ti20alloy (see Fig. 2 ),σ8=1270MPa is obtained. This indeed gives the valueϕ=Hv/σ8=3.0. One may therefore conclude that the high hardness to yield strength ratio observed for the studied alloy is caused by strain hardening of the initially annealed alloy during indentation. This analysis also indicates that preliminary 8% compression straining of this alloy would allow achieving the yield strength of 1270MPa and still retain good ductility, thus providing the mechanical properties that are much superior to previously reported HEAs. It is worth noting that, among all other high entropy alloys with the BCC structure produced so far, the Ta20Nb20Hf20Zr20Ti20alloy has the highest RT compression ductility (>50%)[5,8].",['fig0010'],[]
4,Discussion,"The microhardness and the yield strength of the Ta20Nb20Hf20Zr20Ti20alloy do not follow the rule of mixtures of the respective properties of the constituent elements. Indeed, Table 2 shows typicalHv[28]andσ0.2[29]values for pure elements at RT. The rule of mixtures microhardness,(Hv)mix=∑ciHvi,and yield strength,(σ0.2)mix=∑ciσ0.2i,of the alloy are much smaller than the respective experimental (Exp.)Hvandσ0.2values (see Table 2 ). The high microhardness and yield strength of the alloy are likely originated from solid solution-like strengthening.",[],"['tbl0010', 'tbl0010']"
4,Discussion,"It is widely accepted that the solid solution strengthening of metallic solid solutions arises from the elastic interactions between the local stress fields of solute atoms and those of dislocations[30–34]. The magnitude of the interaction force,fm, increases with an increase in both the atomic size misfit parameter,δa, and the modulus misfit parameter,δG, of the solute and solvent atoms:(3)fm=Gb2δ=Gb2δG+βδaHereδG=(1/G)dG/dc,δa=(1/a)da/dc,Gis the shear modulus of the alloy,bis the magnitude of the Burgers vector, andβis a constant, which value depends on the type of the mobile dislocation. Generally,βis 2–4 for the screw dislocations and ≥16 for edge dislocations[30,32]. In a concentrated solid solution, the solute-induced stress increase, Δσcan be expressed as a function offm, solute concentration,c,and dislocation line tension,EL,[31,35]:(4)Δσb2=Afm4/3c2/3EL−1/3HereAis a dimensionless material constant. Using the expressionEL=Gb2/2 and combining Eqs.(3) and (4), the following equation for Δσis obtained[36]:(5)Δσ=A′Gδ4/3c2/3whereA′ is a material-dependent dimensionless constant, which is of the order of 0.1[31]. Unfortunately, the mechanisms of solid solution strengthening were developed for conventional solid solutions, in which the concentration of the matrix element (solvent) exceeds 60–70%, and these mechanisms may not be applicable to high-entropy alloys, where all elements are at almost the same atomic concentrations (≤20%) and multiple element interactions are expected. Nevertheless, an attempt to estimate the effects of the atomic size (lattice) and shear modulus distortions on the dislocation force,fm, in the HEA will be given below.",[],[]
4,Discussion,"Each solute in the BCC crystal lattice has 8 nearest-neighbor atoms, thus forming a 9-atom cluster. In dilute alloys with no solute interactions, the neighbors are all solvent atoms and the local lattice distortions near the solute are caused by the atomic size and modulus mismatches between the solute and the solvent atoms. In the heavily alloyed multi-component alloy, on the other hand, anielement can neighbor with different elements and the lattice distortion near this element is now a function of the atomic size and modulus mismatches between this element and all its nearest neighbors. The local environment around each element can roughly be estimated if we assume that the local concentration is equal to the average concentration of the alloy. In this case, anielement will haveNj=9cjofj-atom neighbors andNi=9ci−1 ofi-atom neighbors. For example, in the 5-element alloy with equimolar concentrations, an elementiin the center site of the BCC unit cell will have, in average, 1.8 atoms of each of the other elements and 0.8 atoms of the same element in the corner sites. Then the lattice distortionδai(per atom pair) in the vicinity of an elementiis estimated as an average of the atomic size difference of this element with its neighbors:(6)δai=98∑cjδaijHerecjis the atomic fraction of ajelement in the alloy, 9 is the number of atoms in thei-centered cluster in the BCC lattice, 8 is the number of atoms neighboring with the center atomi, andδaij=2(ri−rj)/(ri+rj) is the atomic size difference of elementsiandj. Similarly, the modulus distortion,δGi, in the vicinity of an elementiis estimated as(7)δGi=98∑cjδGijwhereδGij=2(Gi−Gj)/(Gi+Gj).",[],[]
4,Discussion,"The atomic radii and shear moduli of the alloying elements are given in Table 3 , while the calculatedδaijandδGijvalues are given in Table 4 . Using these values and Eqs.(6) and (7), the lattice- and modulus-distortions near each element in the Ta20Nb20Hf20Zr20Ti20solid solution alloy were calculated and the results are given in Table 5 .",[],"['tbl0015', 'tbl0020', 'tbl0025']"
4,Discussion,"The data in Table 4 shows that the pairs of Hf and Zr elements, as well as the pairs of Ta, Nb and Ti elements have very little atomic size difference,δaij≈0.01. On the other hand, the size difference of Hf and Zr with three other elements is about one order of magnitude higher (δaij≈0.08). The absolute values of the estimated lattice distortions near each element (see Table 5 ) are of the same order (|δai|∼0.04–0.06). As it is expected, smaller elements, Ta, Nb and Ti, produce almost the same local tension strains (δai∼−0.04), while larger elements, Hf and Zr, produce local compression strains (δai∼0.05). To roughly estimate the contribution of the lattice distortions tofmand Δσ, we may consider the alloy as a pseudo-binary solid solution, with Ta, Nb and Ti as the solvents and 40at.% of Hf plus Zr as the solutes. Designating the average strain field around Ta, Nb and Ti to be zero, the lattice distortions near Hf and Zr atoms are estimated to beδa∼0.09. By assigningG=40GPa,b=295pm,β=2, ignoring for now the modulus distortion contribution and using Eqs.(3) and (5), one can estimatefma≈6.3×10−10N and Δσa≈221MPa. Here subscript ‘a’ indicates the lattice distortion contribution.",[],"['tbl0020', 'tbl0025']"
4,Discussion,"The elastic modulus difference of the alloying elements has a wide spectrum of values, fromδGij=0.10 for the Hf–Zr atom pair to 0.79 for Ta–Hf atom pair ( Table 4 ). Pairing of Ta atoms with other elements provides the strongest shear modulus effect (δGijvalues are in the range from 0.44 for Ta–Ti to 0.79 for Ta–Hf), while Hf–Zr and Nb–Zr pairs resulted in smallerδGijvalues of 0.10 and 0.14, respectively. The calculated modulus distortions near a particular element in the BCC lattice of the alloy,δGi, also have the largest values ofδGTa=0.57 near Ta atoms ( Table 5 ), whileδGivalues near other four elements are considerably smaller and their average is about −0.181. Noting that Ti, Zr, and Hf occupy the same column in the periodic table, a reflection of the common aspects of their electronic structure, and that the modulus of Nb is similar to that of these three elements, one can assert the modulus of ‘the solvent’ as a weighted average of these four elements. In essence the Ta interactions produce a far larger deviation in the local forces than all the other elements, and thus produce a large effective modulus misfit. Assuming that the modulus mismatch contributions to the interaction forcefmGand stress increase Δσais mainly due to Ta, these contributions are estimated to befmG≈19.8×10−10N and ΔσG≈647MPa.",[],"['tbl0020', 'tbl0025']"
4,Discussion,"The estimated values forfmaandfmGare of about one order of magnitude higher as those reported for binary solid solutions[35]. This very rough analysis of the contributions of the atomic size and modulus difference to the yield strength of the alloy predictsσ0.2=(σ0.2)mix+Δσa+ΔσG≈1094MPa, which is about 18% higher than the experimentally observedσ0.2=929MPa. This can be considered as a good agreement. Indeed, the model does not take into account thermally activated processes, which should ease the deformation processes and reduce the stress. The analysis also shows that the modulus distortions are likely to be stronger obstacles for dislocation movements in this alloy than the lattice distortions. The good ductility of the alloy at RT is probably due to simultaneous dislocation and twin activity, which effectively reduce stress localization along grain boundaries. It is apparent that the grain boundaries are the weakest structural elements along which cracks eventually develop after heavy deformation in the Ta20Nb20Hf20Zr20Ti20alloy.",[],[]
5,Conclusions,"A refractory alloy, Ta20Nb20Hf20Zr20Ti20, produced by vacuum arc-melting, has a single-phase body-centered cubic (BCC) structure with the lattice parametera=340.44pm. No phase changes occur after HIPing the alloy at 1473K, 207MPa for 3h. The alloy density and Vickers microhardness after HIPing wereρ=9.94g/cm3andHv=3826MPa. The alloy has high compression yield strength (σ0.2=929MPa) and ductility (ɛ>50%). The alloy shows considerable strengthening and homogeneous deformation. The high stress is explained by solid-solution strengthening.",[],[]
